,Argentina,Australia,Austria,Azerbaijan,Burundi,Belgium,Bangladesh,Bulgaria,Brunei Darussalam,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,Colombia,Costa Rica,Cuba,Cyprus,Czechia,Denmark,"Egypt, Arab Rep.",Spain,Finland,Fiji,France,United Kingdom,Ghana,"Gambia, The",Greece,"Hong Kong SAR, China",Hungary,Ireland,"Iran, Islamic Rep.",Iceland,Italy,Jamaica,Jordan,Japan,Kenya,Kyrgyz Republic,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Sri Lanka,Lesotho,Luxembourg,Morocco,Madagascar,Mexico,Mali,Malta,Mauritius,Malawi,Malaysia,Niger,Netherlands,Norway,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Saudi Arabia,Singapore,Slovak Republic,Sweden,Eswatini,Seychelles,Togo,Thailand,Trinidad and Tobago,Tunisia,Turkiye,Uganda,Uruguay,South Africa,Zambia
48,4.84440994262695,4.63278007507324,5.26395988464355,2.44092988967896,5.19290018081665,6.33294010162354,2.0545699596405,4.2223801612854,3.4737641817648615,7.528539650158471,1.29000997543335,4.62612009048462,4.73192977905273,3.79242992401123,3.63000011444092,3.09853005409241,2.49827003479004,3.9387800693512,4.88697004318237,14.0590801239014,6.72276020050049,3.7271900177002,7.47604990005493,3.76082992553711,4.52805995941162,5.83010005950928,4.25357007980347,5.405275837382324,4.88497018814087,5.75795984268188,2.18129992485046,3.481738712958462,3.26062989234924,4.96611022949219,5.45828008651733,3.91375994682312,7.03601980209351,4.38794994354248,6.19131994247437,3.67000007629395,3.27241992950439,5.433083251244791,5.91318988800049,3.568184797728327,3.7779575752662637,2.76999998092651,1.98000001907349,12.3295202255249,3.9996440100904356,5.34215021133423,2.55433988571167,4.82006978988647,3.403559923172,5.50121021270752,3.06307005882263,4.030266307010728,3.95851993560791,2.72311997413635,5.02904987335205,6.2852201461792,5.51144981384277,4.435011057722696,2.74622988700867,3.50229001045227,2.8677499294281,2.58282995223999,5.04239988327026,4.69609022140503,5.13781023025513,2.76460003852844,3.52165007591248,6.34455013275146,6.61812019348145,4.8139923831736695,3.2853000164032,3.50850009918213,3.8296449282935736,6.27157020568848,3.5122875027694267,1.96000003814697,3.617957179593949,4.37424993515015,1.0997200012207
49,5.53105020523071,5.08451986312866,5.73024988174438,3.22430992126465,6.17194986343384,6.45809984207153,1.9394199848175,4.27429008483887,3.481780248902618,9.63292026519775,1.25458002090454,4.84057998657227,4.89041996002197,4.23064994812012,3.75,3.1739399433136,2.90790009498596,4.77651977539063,6.01030015945435,13.1248598098755,7.2054500579834,4.1460599899292,8.44888019561768,3.8818757839574665,4.91200017929077,6.45955991744995,4.49847984313965,5.441579138995751,5.04631996154785,5.31744003295898,1.90813994407654,3.5750943941149282,4.39212989807129,4.94466018676758,6.15610980987549,3.84244990348816,7.18984985351563,4.52371978759766,6.19848012924194,3.58999991416931,3.4489465882111565,5.43121795420909,6.23267984390259,3.5994269284846068,2.86999988555908,3.57999992370605,2.05590009689331,8.920929722055781,4.0146253949653765,5.26064014434814,2.82512998580933,5.18794012069702,3.86904001235962,5.07039022445679,3.04731011390686,4.054086916434931,5.97418022155762,3.33588004112244,5.43156003952026,7.10337018966675,6.28816986083984,4.18773984909058,2.59078001976013,3.4311663242289963,3.13994002342224,2.53777003288269,4.98976993560791,5.56314992904663,6.881660118678214,3.01012992858887,4.00641012191772,6.74971008300781,6.47135019302368,4.7756032753746265,3.86788010597229,3.86193990707397,3.8096102986537748,6.528480052948,3.563269133092676,1.64999997615814,3.6863583928901886,4.76118993759155,2.94000005722046
50,5.01971006393433,5.54303979873657,5.70047998428345,2.78062009811401,6.77524995803833,6.44259023666382,2.024195635206577,3.85796999931335,2.04661011695862,7.723241380257154,1.11760997772217,5.356369972229,4.76562976837158,4.16208982467651,3.75,3.24651002883911,2.84803009033203,4.83382987976074,6.56574010848999,12.8373098373413,6.542799949646,4.03350019454956,8.55955028533936,3.54264998435974,4.85608005523682,6.50444984436035,4.82435989379883,5.65859603881836,5.66824007034302,5.54059982299805,2.56322002410889,4.10563135147095,3.51003003120422,4.72175979614258,6.05136013031006,3.70918011665344,6.9442400932312,4.33411979675293,6.37060022354126,3.09999990463257,3.59951996803284,4.81548976898193,5.81883001327515,3.63094260749848,2.83999991416931,3.5699999332428,1.71774005889893,9.012677009098507,5.28915452957153,5.399199738703917,2.75,5.15922021865845,3.34388995170593,6.25004005432129,3.55147004127502,3.53979992866516,4.96645021438599,2.7219500541687,5.48908996582031,6.74633979797363,7.00039005279541,4.79630279541016,2.28687000274658,3.4190746577750315,2.86730003356934,2.30999994277954,5.0630202293396,5.41248989105225,6.946760008434534,3.08044004440308,4.06091022491455,6.52268981933594,6.11837005615234,3.548259973526,4.09635019302368,3.5084400177002,3.789575669013976,5.96303987503052,3.7870135307312,1.72739994525909,3.754759606186428,5.13497018814087,3.70000004768372
51,5.29062986373901,5.06995010375977,5.59226989746094,2.43564009666443,6.31925010681152,6.43199014663696,2.13269996643066,3.5469799041748,3.32209992408752,7.822472437133462,1.10792005062103,5.26205015182495,4.815269947052,4.04518985748291,3.52196002006531,2.86576008796692,2.65336990356445,4.46608018875122,6.37988996505737,2.9032066903443354,6.53853988647461,4.24209022521973,8.48486042022705,3.34430003166199,4.8969202041626,6.44504976272583,4.17305994033813,5.48298311233521,5.55959987640381,8.14097023010254,2.50116991996765,4.43512725830078,3.41822004318237,4.56132984161377,5.82904005050659,3.48497009277344,6.78997993469238,4.11568021774292,6.26664018630981,3.40000009536743,3.60527992248535,4.70012998580933,6.79061985015869,3.662734229889852,3.8438021443833525,3.42000007629395,1.80860996246338,8.16510009765625,5.1235294342041,5.404735398774915,2.38168001174927,5.10564994812012,3.75423002243042,7.69612979888916,3.33207011222839,4.1526198387146,5.76293992996216,3.07762002944946,5.46303987503052,6.4545202255249,6.93969011306763,4.45972633361816,2.22175002098084,3.15900993347168,2.6635000705719,2.49990582466125,4.82496976852417,5.12333011627197,7.011859898190855,3.03077006340027,3.91519999504089,6.36691999435425,6.86432981491089,3.60644006729126,4.3092999458313,4.80555009841919,4.29602003097534,7.55436992645264,4.221519947052,2.29890990257263,4.35526990890503,5.28898000717163,3.79999995231628
52,5.34582996368408,4.86787986755371,5.48040008544922,2.06763005256653,6.16786003112793,6.25576496124268,2.04667067527771,3.47637009620667,2.88959002494812,7.922978451267219,1.98035001754761,4.69258737564087,4.85834980010986,4.54170417785645,4.07742977142334,3.4344699382782,2.60306000709534,4.37038993835449,6.58239984512329,1.15516604637378e-05,5.91185474395752,4.22070980072021,7.23782014846802,3.36829996109009,4.4693398475647,7.14803981781006,4.72265005111694,5.45646715164185,5.6596040725708,7.91913986206055,2.63756990432739,4.51454973220825,3.50960993766785,4.14111995697021,5.75268983840942,3.16859006881714,7.58223009109497,4.05601978302002,6.11246013641357,3.5,3.64741992950439,4.93121004104614,7.38423013687134,3.63049674034119,3.8660043712084704,3.75,1.49617004394531,7.66605997085571,3.87815999984741,6.04297590255737,2.34067010879517,5.10309982299805,3.47949004173279,6.34545993804932,3.41820001602173,3.67986369132996,5.73902988433838,3.1868200302124,5.4102201461792,7.37470006942749,7.15993022918701,4.79798984527588,2.13628005981445,3.3950190102962043,2.92276000976563,2.51728916168213,4.82954978942871,4.94940996170044,7.076959787947176,3.07085990905762,3.87419009208679,7.5369701385498,5.59408855438232,2.61392998695374,4.71920013427734,3.59691834449768,4.54982995986938,5.95086002349854,4.38721990585327,1.79746997356415,4.33051729202271,5.52323007583618,4.19999980926514
53,5.43661022186279,5.22923994064331,5.54711008071899,2.44213008880615,5.99535989761353,6.63052988052368,1.96616005897522,4.05822992324829,3.51402992377525,8.024775803780017,2.63821005821228,4.5890097618103,4.8690299987793,4.52942991256714,3.85250997543335,3.45860004425049,2.6554799079895,4.87855005264282,6.68739986419678,1.06716961454367e-05,6.48377990722656,4.04676008224487,8.49442958831787,4.12252998352051,4.35101985931396,7.12404012680054,3.88288998603821,5.50037813186646,5.50078010559082,4.57646989822388,1.81839001178741,4.47595977783203,3.76031994819641,4.18772983551025,5.34205007553101,3.06795001029968,7.44868993759155,4.14367008209229,6.25108003616333,3.5,3.62496995925903,4.83721017837524,6.78020000457764,3.81731343269348,3.8883348405542697,3.88000011444092,1.62107002735138,7.29226016998291,3.90583801269531,5.415823751443903,1.77693998813629,4.69605016708374,3.28465008735657,7.57923984527588,3.61578989028931,5.41617012023926,5.48120021820068,3.68952989578247,5.52655982971191,7.48535013198853,6.70155000686646,4.98458003997803,2.49343991279602,3.40000009536743,3.29729008674622,3.01999998092651,4.97062015533447,5.2709698677063,7.1420596777034975,2.85435009002686,4.08405017852783,7.61120986938477,5.08461046218872,3.60812997817993,4.42364978790283,3.82439851760864,5.11880016326904,6.96745014190674,4.34481000900269,1.87114000320435,4.51938009262085,5.35071992874146,4.30000019073486
54,5.36144018173218,5.1646900177002,5.44761991500854,2.63303995132446,6.78452014923096,6.59046983718872,2.09871673583984,4.0829291343689,3.35318994522095,8.127881086264145,2.22014999389648,4.84358978271484,4.87779998779297,4.73094987869263,3.72663998603821,3.31416988372803,2.58396005630493,4.62945985794067,6.67952013015747,9.60746911005117e-06,6.44049978256226,3.96522998809814,7.634850025177,4.25138998031616,4.30338001251221,7.10236978530884,4.26821994781494,5.51206302642822,5.56450986862183,4.39978981018066,2.23094010353088,4.28700971603394,3.57255005836487,4.6003999710083,4.87849998474121,2.80135011672974,7.6414098739624,4.06127977371216,6.01586008071899,3.79999995231628,3.55158996582031,4.7172999382019,5.53159999847412,3.85677862167358,3.910794293163749,4.40000009536743,1.93288004398346,7.19859981536865,3.85569000244141,5.9335150718689,2.3812301158905,5.25747013092041,3.64819002151489,7.00420999526978,4.91695022583008,4.83983993530273,5.21263980865479,5.10368013381958,5.458899974823,7.69504022598267,6.34243011474609,4.84755053268038,2.46592998504639,2.81682443618774,3.69599008560181,2.93371725082397,4.93554019927979,5.12400007247925,7.207159567459819,2.9243700504303,4.23041009902954,7.57372999191284,7.07059001922607,4.08368015289307,4.78455018997192,3.91917753219604,5.33194017410278,6.88186979293823,4.41258001327515,1.91472005844116,4.58498001098633,5.48977994918823,5.19999980926514
55,5.77611017227173,5.31583976745605,5.45658016204834,2.95167994499207,6.37054014205933,6.4515700340271,1.87225413322449,3.92179489135742,3.530266605023252,7.80650997161865,1.91023004055023,4.7393798828125,4.93844985961914,4.87530994415283,3.82487010955811,3.49415993690491,2.65791988372803,4.47038984298706,6.87349987030029,8.96333767741453e-06,6.32612991333008,5.75182008743286,7.01041460037231,3.9308500289917,4.28657007217407,7.03208017349243,4.80931997299194,5.46423482894897,5.51411008834839,4.4340500831604,2.16002988815308,3.66139006614685,3.26212000846863,4.49410009384155,3.75876998901367,2.79738998413086,7.4579701423645,4.07362985610962,5.45521020889282,3.45000004768372,3.26981973648071,4.74350023269653,5.98550987243652,2.6434600353241,4.45423793792725,4.77148008346558,2.22874999046326,9.0,3.76792001724243,4.64597988128662,2.21011996269226,5.22942018508911,3.80152010917664,5.02398014068604,4.88667011260986,5.60866022109985,4.89486980438232,4.48669004440308,5.34815979003906,7.5693302154541,6.32505989074707,4.916307111839995,2.6500198841095,2.83628988265991,3.96933007240295,3.5185170173645,4.80993986129761,4.88554000854492,7.27225945721614,2.86309003829956,4.59206008911133,7.4439001083374,5.35575008392334,4.22289991378784,5.10860013961792,3.86397624015808,3.38720989227295,6.22044992446899,4.32219982147217,2.32152009010315,4.55424976348877,5.48285007476807,4.62433004379272
56,5.54548978805542,5.28623008728027,5.4796199798584,2.90340995788574,4.69199991226196,6.46173000335693,2.22119998931885,3.4033100605011,4.42540979385376,7.97483015060425,1.7540899515152,4.81642007827759,4.92645978927612,5.34201002120972,3.79362010955811,3.97232007980347,2.56234002113342,4.47721004486084,6.89395999908447,9.0131334218313e-06,6.14541006088257,5.55373001098633,7.4769401550293,4.05000019073486,4.22764015197754,6.85153007507324,4.8358998298645,5.41906690597534,5.37532997131348,4.39452981948853,2.0244300365448,3.97024154663086,3.29264998435974,4.61454010009766,3.74212002754211,3.36576008796692,7.43219995498657,3.81578993797302,5.31461000442505,3.45282006263733,3.14643001556396,4.89518022537231,6.58615016937256,4.15000009536743,4.33309984207153,5.84771013259888,3.44919991493225,7.76074981689453,3.48559498786926,5.49193382263184,2.68719005584717,4.90681982040405,3.09477996826172,5.08445978164673,5.01359987258911,4.74856996536255,4.75192022323608,2.95843005180359,5.47959995269775,8.03055000305176,6.411789894104,4.985063690999608,3.00291991233826,2.84608006477356,3.81316995620728,3.03422427177429,4.63339996337891,4.7709059715271,8.51045989990234,2.8748300075531,3.91286993026733,7.61861991882324,5.41466999053955,4.42102003097534,3.68649005889893,3.76761746406555,3.95391011238098,7.32434988021851,4.62773990631104,2.13789010047913,4.38281011581421,5.4442400932312,3.74792003631592
57,5.45431995391846,5.13680982589722,5.37159013748169,2.47381997108459,4.76202011108398,6.42534017562866,2.21661949157715,4.07527017593384,3.546578308346669,7.29974985122681,1.75364995002747,4.95996999740601,4.9515700340271,5.41966009140015,3.66744995117188,3.80347990989685,3.05962991714478,4.53551006317139,7.06980991363525,8.44410442368826e-06,5.71853017807007,3.80615997314453,7.75243997573853,3.6223219356024297,4.20777988433838,6.36311006546021,4.65118980407715,5.45160007476807,5.38499021530151,3.53362989425659,2.45918989181519,3.47708988189697,3.31010007858276,4.61409997940063,3.50928997993469,3.79040002822876,7.58385992050171,4.04493999481201,5.26016998291016,3.22853994369507,3.13057994842529,4.96308994293213,6.02618980407715,4.25,4.32823991775513,6.3654899597168,2.79924988746643,8.15688991546631,3.48645997047424,5.11831998825073,2.70137000083923,4.51821994781494,3.78976988792419,4.65162992477417,5.02312994003296,4.03133010864258,4.6753101348877,2.57818007469177,5.17509984970093,7.91198015213013,6.25973987579346,5.84018993377686,2.89951992034912,2.88224005699158,3.93130993843079,3.97115445137024,4.5584602355957,5.0156102180481,8.01642990112305,2.76826000213623,3.94278001785278,7.56883001327515,6.13809013366699,3.67728996276855,3.7605299949646,3.46532154083252,3.57550001144409,6.97710883240312,4.32368993759155,2.25363993644714,4.47097015380859,5.59867000579834,3.72964000701904
