,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
China,0.9878170611518869,0.09867036125258823,0.0010029708355306622,0.11356641746789273,0.9793080108105346,0.10909879474631197,0.0011042610746445148,0.12564936375698016,False
Cote d'Ivoire,0.8380268907560906,0.03777628739259387,0.009781917238462242,0.05286483369930091,0.058800758398482755,0.04506049387364466,0.011118382568364097,0.056746931650988534,True
Cameroon,0.9484455644129214,0.025154144578096158,0.006830886851351731,0.037912431459153545,0.8212133388778664,0.021644662657321456,0.005522273117737739,0.026529450762996534,True
"Congo, Dem. Rep.",0.7389543538205366,0.7141089931346645,0.08160475654072526,1.4922886491807636,0.6035190123555638,0.9071280779533364,0.10058294749633874,1.757436878818679,False
"Congo, Rep.",0.9842476265163745,0.3435962610997126,0.009525458149604416,0.456519873201422,0.9697270749493899,0.4101898758326339,0.010955255280534294,0.5277808370763857,False
Colombia,0.7314621229544183,0.686944645201302,0.0072337407274541245,1.136186157046783,-0.022212232701180445,0.6269904095339115,0.006517448160723467,0.7217499397771652,False
Comoros,0.9834699944285733,0.02622229181494662,0.007037178908321611,0.03264761562767701,0.9601934848935875,0.02481876466415924,0.006153915617241918,0.029043971769981813,True
Cabo Verde,0.9574122845284587,1.3705265204120418,0.020121909991590078,1.6013558048173253,0.9376308293985609,1.4822470169973905,0.0208040810810596,1.7605395841073093,False
Costa Rica,0.6504712800576888,0.004001827996162951,0.0008723216324021688,0.004673629144205246,-0.9053036843874476,0.003267903520629911,0.0007111942171909357,0.003627083164203382,True
Cuba,0.5826490911275684,0.003035393522273682,0.0006640785584851187,0.0043407964261938745,0.7378154640203249,0.0023333838253672746,0.000510711992269609,0.003675536406688501,True
Curacao,0.4522868185592043,0.0005847798984031094,0.00012701491322728446,0.0007982835006677491,-0.45853151813408743,0.0012372980252588484,0.00026878063819885383,0.001357445319981858,True
Cayman Islands,0.35329586933859747,0.00031779642879154894,6.90155133854799e-05,0.00038235862268700234,0.0,0.00016640784934613962,3.613500535820804e-05,0.00020329279425701873,True
Cyprus,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Czechia,0.05460775635774506,3.4375788851485655e-05,7.464904948734031e-06,7.93525081165977e-05,-0.06771832258238586,8.885434021674855e-05,1.9295485454578125e-05,0.00014465036225391577,True
Germany,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Djibouti,0.006079446964888713,0.024811641183826373,0.006153003884504476,0.04040483929655457,-0.08150208883290966,0.026194996317232898,0.006589544774571063,0.04500869312713806,True
Dominica,0.8605704233374604,0.014246472120983573,0.0032272731064551955,0.022325161370122717,0.3241609784237274,0.013064690886618279,0.0029127673545199504,0.022616045994998918,True
Denmark,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Dominican Republic,0.9067934481115263,0.012789404287484735,0.0028569076853700083,0.01806423630096915,0.7301821145709066,0.01856276818995477,0.004101316959032114,0.0216596072556344,True
Algeria,0.4798842184864959,0.09512767155721491,0.0009620429005174881,0.13968812544352943,0.4328710061225137,0.11296454210672806,0.0011419297898989623,0.16169576701006316,False
Ecuador,0.9233535593199635,0.004694354829937371,0.0010346729005412903,0.006236196298986764,0.738619902709408,0.0046460396266543745,0.0010169690009322562,0.005588633690053099,True
"Egypt, Arab Rep.",0.8850310451418187,0.004343646774248159,0.0009497975427351237,0.005793982489692627,0.196306284307597,0.005737964637560644,0.001248655130318542,0.00629815777893851,True
Eritrea,0.9849124830248112,0.01599532834363665,0.0047424699650978255,0.021121526793653953,0.9458674212605869,0.015103922665623725,0.0042156034472147184,0.01935740453353476,True
Spain,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Estonia,0.05460775635774506,3.4375788851485655e-05,7.464904948734031e-06,7.93525081165977e-05,-0.06771832258238586,8.885434021674855e-05,1.9295485454578125e-05,0.00014465036225391577,True
Ethiopia,0.8867248117402075,0.09184045930576541,0.03451702199087137,0.10371847419730836,0.9054243366430037,0.06921055747722642,0.023926879216170434,0.07892553940205428,True
Finland,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Fiji,0.9453191988555246,0.016861848750819662,0.003876317705306573,0.02084253723850307,0.8518193733937673,0.017303132682184242,0.003892497127581336,0.020961643074088886,True
France,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Faroe Islands,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
"Micronesia, Fed. Sts.",0.9962930741316617,0.00608263290940119,0.0015425793903202807,0.007239512626347135,0.9965204713013986,0.00466452929481993,0.0011571681350972143,0.00524146005475857,True
Gabon,0.8876017969204065,1.3262104455726131,0.016303292050499355,1.5103273987646506,0.8134854542646051,1.3760689788268508,0.0164626837240427,1.615034249084311,False
United Kingdom,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Georgia,0.012313509859608107,0.002680991197684041,0.000583527567925469,0.005222454600957152,0.02154333687633292,0.003355712010193823,0.0007305510330516093,0.006145141355508385,True
Ghana,0.9372390147840699,0.03803565914209105,0.010247009450554605,0.05865311890876418,0.7176061742233617,0.04075582837650114,0.010601341704392834,0.07492324899082242,True
Gibraltar,0.45732258601633713,0.0005918861140543238,0.00012856115874622782,0.0008215289197381551,-0.4312595893348603,0.0012846767387730829,0.0002790803402029883,0.0014012152203985017,True
Guinea,0.9677315238914515,0.6521289684298579,0.03578212036070249,0.8442414368761887,0.975818435753595,0.44750300928900766,0.020286483801694233,0.5983675026265992,False
"Gambia, The",0.9282857701177469,0.052234098043354514,0.01571376243306047,0.08056200414602832,0.8376883378178039,0.04664388506873194,0.013452559203010705,0.07150971400715256,True
Guinea-Bissau,0.3543377463845645,2.4955206478437377,0.46359224357087603,3.377697015603038,0.3543377463845645,2.4955206478437377,0.46359224357087603,3.377697015603038,False
Equatorial Guinea,0.7498718360068998,0.17950233075558128,0.002745830188428357,0.20970246955762467,0.7106718391770617,0.20441814125794194,0.0031210617293574872,0.23595485606741162,False
Greece,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Grenada,0.93186404673353,0.18215586826465036,0.002057261501655718,0.38797495372395147,0.7710339412406028,0.27015815713826613,0.003027874829741325,0.5142854097834736,False
Greenland,0.0,8.881784197001252e-16,1.9286549331065737e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.928654933106574e-16,8.881784197001252e-16,True
Guatemala,0.8897706127409595,0.02212708196234044,0.005174093984948115,0.030674776175156983,0.1289456345717679,0.02435994210595451,0.005535672590600857,0.029843348425162102,True
