,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
India,0.9794825331057101,0.025308753105365737,0.017834107714663726,0.034166965734315206,0.40952916336091716,0.051270592919557975,0.05121683282111052,0.05827853538468038,True
Ireland,0.8837249622002921,0.08478796938747185,0.10022959502888143,0.10128627218006972,-1,0.1478864277239965,0.21142814870616417,0.16966611550376787,True
"Iran, Islamic Rep.",0.8113895635739201,0.1912591346644054,0.1545839569797362,0.21939666987846604,-1,0.18892515273797753,0.3227399045362004,0.20643047061409728,True
Iraq,0.7250578522590645,0.05605372640825659,0.032034281283436015,0.07803726114722576,-1,0.08232389369861874,0.05497763848875564,0.08498988248364853,True
Iceland,0.7232903666557015,0.27339669434830205,0.1068750605167987,0.34427542949567247,-1,0.42795824616613176,0.20287652492050284,0.4669852828187759,False
Israel,0.8154718207614906,0.04141921632262695,0.0367508741499589,0.051048291747510154,-1,0.07385791311317055,0.0682397866508955,0.08249606778097468,True
Italy,0.8031288138861545,0.19906792704667722,0.12453920314817893,0.22988570763754465,-1,0.38678809713254225,0.27518929087943866,0.41839530424888843,False
Jamaica,0.9380597041784562,0.28319176106091565,0.07651967703984904,0.3281103385022373,-1,0.2736679737665858,0.1440672570950638,0.2986622638731791,False
Jordan,0.897424167091629,0.07775083874068381,0.043265529242716545,0.09037325723971017,-1,0.049015139583336656,0.036635202656937926,0.05823837085781491,True
Japan,0.819441921137531,0.09378284581340553,0.053759462945693254,0.12289110742012359,-1,0.08869551965864071,0.06556564918099154,0.1024930689116368,False
Kazakhstan,0.8175741944654848,0.07556497816820028,0.08885843314192822,0.10999991645185746,-1,0.18660582952083,0.20581607231343257,0.21752825347045507,True
Kenya,0.8858774612973243,0.056872026706063186,0.029807268474580303,0.06639431014944881,0.17851686528484212,0.0425199623577597,0.027937473546103715,0.04590692677883884,True
Kyrgyz Republic,0.8924778581352563,0.06654227052587298,0.05720159650744658,0.0874121866376417,-1,0.12084852922660856,0.11767447399971634,0.14369870154397563,True
