,Afghanistan,Angola,Albania,Argentina,Armenia,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Belarus,Belize,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Cabo Verde,Costa Rica,Cuba,Cyprus,Czechia,Djibouti,Denmark,Algeria,Ecuador,"Egypt, Arab Rep.",Spain,Estonia,Ethiopia,Finland,France,Gabon,United Kingdom,Georgia,Ghana,Guinea,Greece,Guatemala,Guyana,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,"Korea, Rep.",Kuwait,Lao PDR,Libya,St. Lucia,Low income,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Lithuania,Luxembourg,Latvia,"Macao SAR, China",Morocco,Madagascar,Mexico,Middle income,North Macedonia,Mali,Malta,Myanmar,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,West Bank and Gaza,Qatar,Romania,Russian Federation,Rwanda,Saudi Arabia,Senegal,Sierra Leone,El Salvador,Serbia,Slovak Republic,Slovenia,Sweden,Eswatini,Syrian Arab Republic,Chad,Togo,Thailand,Tajikistan,Trinidad and Tobago,Tunisia,Turkiye,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,United States,Uzbekistan,"Venezuela, RB",Vietnam,World,South Africa,Zambia,Zimbabwe
0,0.1,0.1,3.3635862961507264,0.1,0.1,11.810305388817154,8.490238378406465,30.199196085655853,0.1,11.92607833606069,1.0010005001667084,0.1,1.7332492993583595,0.1,0.1,27.390176518160768,1.0010005001667084,1.0010005001667084,1.5359658718993185,0.1,1.0010005001667084,1.0010005001667084,0.1,84.393102642905,7.269873941499389,5.747132915444877,1.0010005001667084,1.0010005001667084,1.0010005001667084,1.0010005001667084,1.0714437068883538,3.166361788237339,0.1,0.2612335990120691,3.97325623104452,1.0010005001667084,5.510980504956052,0.1,14.681595895029009,1.9935694819209526,5.00293730202044,3.588374094065575,0.1,0.1,0.1,0.1,14.139034418718248,0.1,8.308471946877697,31.29922047003255,1.0010005001667084,0.1,6.2695904196649135,1.9209791096636522,1.0010005001667084,4.040697333479164,0.6079297142787272,5.845724827844997,4.750496113838363,0.1,2.714859630803634,6.627174660827714,1.5613411763328735,0.535139956854243,6.354768034830655,16.373352240233924,12.728439550037455,3.5124999347901507,0.1,15.566026056612271,28.397798208258173,1.0010005001667084,0.1,1.0010005001667084,2.8055552126652996,0.1,1.0010005001667084,0.1,1.0010005001667084,3.5279156655624266,1.0010005001667084,3.8772728074114893,4.032495606278781,0.1,6.173613528402534,1.0010005001667084,6.161864306095506,8.461974653090843,0.1,1.602248609739056,2.2337178268083377,4.0645028024699155,15.53822660839003,0.1,0.1,0.1,11.652603638398668,0.1,0.4257260457011336,1.0010005001667084,1.0001000050001667,1.0010005001667084,0.1,0.1,3.6012749342464274,14.888929848918595,10.40478575887604,1.6745705752400064,11.467559690040083,1.0010005001667084,1.486655435946094,1.6291850038397406,6.39644003265806,15.293878698497824,6.557956222838419,3.381947654308208,3.2781678294622325,0.1,4.509746937803423,3.636627825134084,37.941068448524234,0.1,1.1845327602623952,1.0010005001667084,1.0001000050001667,0.1,0.1,1.1916880373884373,3.639817419440479,14.893730293054166,0.1,7.409695394413513,1.0001000050001667,1.0010005001667084,0.1,26.630711270278873,0.6217673920628006,1.0376528041346336,2.325695740725426,0.1,0.1,35.607883443699414,4.0809580838784125,0.1,37.10292477105711,25.91280123134567,1.5237347759462203,1.0010005001667084,7.461849121630581,0.612290367318236,0.6090836222757383,0.31395696744140866
1,0.1,0.1,3.4944369428080337,0.1,0.1,12.271309180893246,8.879925057436084,29.966757843231044,0.1,12.386817049556797,1.0010005001667084,0.1,1.7910265882701744,0.1,0.1,27.88401384166276,1.0010005001667084,1.0010005001667084,1.685865425866076,0.1,1.0010005001667084,1.0010005001667084,0.1,84.17130737360941,7.577036216199816,6.014449888284695,1.0010005001667084,1.0010005001667084,1.0010005001667084,1.0010005001667084,1.1334678310488462,3.3316876326853584,0.1,1.1939252203637394,4.187798233388586,1.0010005001667084,5.748322072820261,0.1,15.171936175006763,2.099882194506435,5.368032517901802,4.160906303410698,0.1,0.1,0.1,0.1,14.591074515051599,0.1,8.685427566807924,31.473318387303692,1.0010005001667084,0.1,6.60842249177641,2.020227589852372,1.0010005001667084,4.247672429170872,0.9126920208402021,6.106401899083197,4.987732217047445,0.1,2.79985013513071,6.953195634801773,1.6633960584588374,0.9464105721339706,6.677077808465066,16.83598498286151,13.158568870927144,3.625247723597831,0.1,16.128701985707757,28.695295703537788,1.0010005001667084,0.1,1.0010005001667084,3.043704638331649,0.1,1.0010005001667084,0.1,1.0010005001667084,3.5655635822131133,1.0010005001667084,3.977841127479837,4.151830997894758,0.1,6.500806690084475,1.0010005001667084,6.4785193797525755,8.792847881796423,0.1,1.627326134560722,2.6933362924419595,4.188893935094855,15.736061896566355,0.1,0.1,0.1,12.12331636110851,0.1,0.5036687613050892,1.0010005001667084,1.0001000050001667,1.0010005001667084,0.1,0.1,3.721627268600157,15.359700349956997,10.881922301185353,1.7321465982212056,11.999160006619276,1.0010005001667084,1.5234699782184726,2.4703871284833387,6.707686968737372,15.627735950948644,6.867646099577162,3.601808587287808,3.4054025276516775,0.1,4.676322698395424,3.8120685081007903,38.331957711031045,0.1,1.2738927563919489,1.02620688659341,1.0001000050001667,0.1,0.1,1.2891181797443516,3.885015604362174,15.39130064848297,0.1,7.696766390964541,1.0001000050001667,1.0010005001667084,0.1,26.468274510303612,0.7980959112603203,1.1144457607224663,2.467207823703457,0.1,0.1,35.92931734066539,4.228254850746368,0.1,37.860838023332626,25.59524481313623,2.3829493489977653,1.0010005001667084,7.640169071702452,1.0053032565159774,0.6551185018137892,0.3958824826654141
2,0.1,0.1,3.6303779573712367,1.3643908113831884,0.1,12.750307807930144,9.287497654510048,29.734319600806238,0.1,12.865355424947808,1.0010005001667084,0.1,1.8507298638910186,0.13752711409624885,0.1,28.386754915818653,1.0010005001667084,1.0010005001667084,1.8503941305779907,0.1,1.0010005001667084,1.0010005001667084,0.1,83.94951210431381,7.897176523773766,6.294200602438588,1.0010005001667084,1.0010005001667084,1.0010005001667084,1.0010005001667084,1.199082430334764,3.505645666589423,0.1,2.1266168417154097,4.413924756864252,1.0010005001667084,5.995885237328768,0.1,15.678652984613016,2.2118643321908578,5.759770985259776,4.733438512755821,0.1,0.1,0.1,0.1,15.057566818136957,0.1,9.079485674452563,31.64838470200913,1.0010005001667084,0.1,6.965566314003396,2.1246037993173856,1.0010005001667084,4.465249331110636,1.217454327401677,6.378703283382738,5.236815707838191,0.1,2.887501324284291,7.295255068739662,1.7721216152096817,1.3576811874136983,7.015734927842216,17.311689517472242,13.603233456093472,3.7416146053925643,0.1,16.691377914803244,28.992793198817402,1.0010005001667084,0.1,1.0010005001667084,3.302069367082813,0.1,1.0010005001667084,0.1,1.0010005001667084,3.6036132560945573,1.0010005001667084,4.081017978725573,4.274697933517867,0.1,6.845340646514726,1.0010005001667084,6.811447196639902,9.136658645529257,0.1,1.6527961591775873,3.1529547580755812,4.3170919672663555,15.93389718474268,0.1,0.1,0.1,12.59402908381835,0.1,0.5816114769090447,1.0010005001667084,1.0001000050001667,1.0010005001667084,0.1,0.1,3.8460017019740556,15.845356062148708,11.38093909026599,1.7917022322569325,12.555403656586353,1.0010005001667084,1.5611961712270976,3.311589253126937,7.034078994073233,15.961593203399461,7.191960627121054,3.8359627130638967,3.537575553976084,0.1,4.849051239708712,3.9959729203023384,38.726874124637995,0.1,1.3699939834744606,1.0677024574006126,1.0001000050001667,0.15208050221836222,0.1,1.3945140248191559,4.146731691958816,15.905493854851743,0.1,7.98383738751557,1.0001000050001667,1.0010005001667084,0.1,26.305837750328347,0.97442443045784,1.196921888172463,2.617330521250759,0.1,0.1,36.253652835258805,4.380868098961061,0.8658069064549716,38.63423341081766,25.277688394926788,3.2421639220493104,1.0010005001667084,7.822750432595598,1.3983161457137188,0.70115338135184,0.4778079978894195
3,0.07477276321459142,0.1,3.771607365956975,2.763903329657847,0.1,13.248003680820853,9.71377710111384,29.50188135838143,0.1,13.362381114376445,1.0010005001667084,0.1,1.9124233283472514,1.2055245796778884,0.1,28.898560272795454,1.0010005001667084,1.0010005001667084,2.030979689092619,0.1,1.0010005001667084,1.0010005001667084,0.1,83.72771683501821,8.230843204141662,6.586963389770119,1.0010005001667084,1.0010005001667084,1.0010005001667084,1.0010005001667084,1.2684953514799513,3.6886866040835162,0.1,3.05930846306708,4.652261325277498,1.0010005001667084,6.254110212300407,0.1,16.202293272025653,2.329818233049986,6.180097026611799,5.305970722100944,0.1,0.1,0.1,0.1,15.538973380526068,0.1,9.491422210189087,31.824424800735905,1.0010005001667084,0.08322255634961911,7.342011521684116,2.234372665113303,1.0010005001667084,4.693971091569294,1.5222166339631518,6.6631473410792905,5.498338235586945,0.1,2.977896492790067,7.654141967701011,1.887953865901916,1.768951802693426,7.3715685198912,17.800835190482623,14.062924492482624,3.8617167494951623,0.1,17.25405384389873,29.290290694097017,1.0010005001667084,0.1,1.0010005001667084,3.5823653739948083,0.576299395194295,1.0010005001667084,0.18325530742776786,1.0010005001667084,3.64206897453224,1.0010005001667084,4.186871020973369,4.401200923661756,0.1,7.208134436346047,1.0010005001667084,7.16148400475812,9.493912817228154,0.1,1.678664826783222,3.612573223709203,4.449213406357986,16.131732472919005,0.1,0.1,0.1,13.064741806528192,0.1,0.6595541925130002,1.0010005001667084,1.0001000050001667,1.0010005001667084,0.1,0.1,3.974532650377708,16.346367638413962,11.902839497598261,1.8533055414426953,13.13743302805044,1.0010005001667084,1.599856590481906,4.1527913777705345,7.376353059626436,16.29545045585028,7.531590433182643,4.085339234280841,3.674878578515356,0.1,5.028159825965102,4.188749374744294,39.125859179218395,0.1,1.4733449933981293,1.110875937817574,1.0001000050001667,0.7298601540872058,0.1,1.508526833283023,4.426078419296,16.43686524904975,0.1,8.2709083840666,1.0001000050001667,1.0010005001667084,0.1,26.143400990353086,1.1507529496553595,1.2855017775451023,2.7765877651878537,0.1,0.1,36.58091612032639,4.53898971986207,1.8437659703269804,39.42342719201535,24.960131976717342,4.101378495100856,1.0010005001667084,8.00969504160966,1.7913290349114601,0.747188260889891,0.5597335131134249
4,0.17337153487107398,0.1,3.9183308983181666,4.163415847932505,0.1,13.76512662838488,10.159622008012375,29.269443115956623,0.1,13.878608335965872,1.0010005001667084,0.1,1.9761733239217587,2.2735220452595284,0.1,29.4195933391109,1.0010005001667084,1.0010005001667084,2.2291891383260602,0.1,1.0010005001667084,1.0010005001667084,0.1,83.5059215657226,8.578607765347419,6.893343482151149,1.0010005001667084,1.0010005001667084,1.0010005001667084,1.0010005001667084,1.341926473125802,3.8812846925235895,0.1,3.99200008441875,4.903467238541868,1.0010005001667084,6.523456170256175,0.1,16.74342225255948,2.454062358189779,6.631096853690859,5.878502931446067,0.1,0.1,0.1,0.1,16.035771027086373,0.1,9.922048318833037,32.00144410003331,1.0010005001667084,0.19244164120513063,7.738801233745029,2.3498128019019546,1.0010005001667084,4.934408579376662,1.8269789405246266,6.9602755476325,5.772920996182489,0.1,3.0711215427648013,8.030684151506065,2.0113573296448077,2.1802224179731535,7.745449764329104,18.30380178427508,14.538149765611788,3.9856740541472337,0.1,17.81672977299422,29.58778818937663,1.0010005001667084,0.1,1.0010005001667084,3.8864542946093463,1.1761990174383419,1.0010005001667084,0.5887121036134915,1.0010005001667084,3.680935070603555,1.0010005001667084,4.295469669001761,4.531447571665038,0.1,7.590155806035963,1.0010005001667084,7.52950902646743,9.86513605006284,0.1,1.7049383767211244,4.072191689342825,4.585378325366191,16.32956776109533,0.1,0.1,0.1,13.535454529238033,0.1,0.7374969081169558,1.0010005001667084,1.0001000050001667,1.0010005001667084,0.1,0.1,4.107359021918866,16.86322061316641,12.448672906681383,1.9170269300918392,13.746443466671943,1.0010005001667084,1.6394743705376846,4.993993502414133,7.735281975949588,16.6293077083011,7.887258759356602,4.350927761188684,3.8175107105916943,0.1,5.213884115806571,4.3908258825470705,39.528954792096556,0.1,1.5844927027095959,1.1557951755833118,1.0001000050001667,1.3076398059560495,0.1,1.6318611116370936,4.724243483547848,16.985988720683928,0.1,8.557979380617628,1.0001000050001667,1.0010005001667084,0.1,25.980964230377822,1.3270814688528794,1.3806371463344054,2.9455353671215834,4.112715823252622e-05,0.1,36.91113362515881,4.702818530852252,2.8217250341989892,40.228742085741885,24.6425755585079,4.9605930681524,1.0010005001667084,8.20110716970676,2.1843419241092015,0.7932231404279418,0.6416590283374304
5,0.27197030652755655,0.1,4.070762287531814,5.562928366207164,0.1,14.302434967600359,10.62593039466119,29.037004873531814,0.1,14.414778900139893,1.0010005001667084,0.1,2.0420484043953624,3.3415195108411684,0.1,29.950020487817685,1.0010005001667084,1.0010005001667084,2.44674244706554,0.1,1.0010005001667084,1.0010005001667084,0.1,83.284126296427,8.94106586244386,7.2139742626646175,1.0010005001667084,1.0010005001667084,1.0010005001667084,1.0010005001667084,1.4196084023287139,4.083938941232118,0.1,4.924691705770421,5.168237396470682,1.0010005001667084,6.804402058914222,0.1,17.3026240187575,2.5849321515524295,7.115008921977376,6.45103514079119,0.1,0.1,0.1,0.1,16.54845182728777,0.1,10.372211946864413,32.17944804657949,1.0010005001667084,0.3016607260606421,8.157034943153592,2.4712172191304176,1.0538745421855304,5.18716190475852,2.1317412470861017,7.270653524393436,6.061216207556034,0.1,3.167265065548727,8.425750164210953,2.142826888189475,2.591493033252881,8.138294026551515,18.820979812068483,15.029434220480946,4.113610266205866,0.1,18.379405702089702,29.885285684656246,1.0010005001667084,0.32837579244906845,1.0010005001667084,4.216355789315789,1.776098639682389,1.0010005001667084,0.9941688997992153,1.0010005001667084,3.720215923626038,1.0010005001667084,4.406885138062978,4.6655486652186005,0.1,7.992423791294519,1.0010005001667084,7.916446666918068,10.250874550864411,0.1,1.7316231459896076,4.531810154976446,4.725710472033563,16.527403049271655,0.1,0.1,0.1,14.006167251947872,0.1,0.8154396237209114,1.0010005001667084,1.0001000050001667,1.0542475362087897,0.1,0.1,4.244624366926527,17.396415872848426,13.019536823025511,1.9829392231982232,14.38368573060955,1.0010005001667084,1.6800732188378833,5.835195627057731,8.111676158093333,16.963164960751918,8.259723001262522,4.633782238750804,3.9656787875070205,0.1,5.406468472358527,4.602651103235841,39.93620331245152,0.1,1.7040252868063588,1.202530761919367,1.0001000050001667,1.8854194578248933,0.1,1.7652789654911205,5.042494591723529,17.55345733188887,0.1,8.845050377168656,1.0001000050001667,1.0010005001667084,0.1,25.81852747040256,1.5034099880503988,1.4828131420234711,3.1247629582409697,0.017149154158453375,0.1,37.24433201762508,4.872560525384801,3.7996840980709976,41.05050740309339,24.32501914029846,5.819807641203946,1.0010005001667084,8.397093579670058,2.577354813306943,0.8392580199659927,0.7235845435614358
6,0.37056907818403906,0.1,4.229123581345292,6.962440884481822,0.1,14.860716615611649,11.113641497994497,28.804566631107008,0.1,14.97166327559294,1.0010005001667084,0.1,2.1101194087663653,4.4095169764228075,0.1,30.49001109162877,1.0010005001667084,1.0010005001667084,2.685527441053152,0.1,1.0010005001667084,1.0010005001667084,0.1,83.0623310271314,9.31883831773738,7.549518575004676,1.0010005001667084,1.0010005001667084,1.0010005001667084,1.0010005001667084,1.5017872113872186,4.297174414399324,0.1,5.857383327122091,5.447304221047663,1.0010005001667084,7.097447452848895,0.1,17.880502170858104,2.7227809455739784,7.63423504086519,7.023567350136313,0.1,0.1,0.1,0.1,17.077523582588945,0.1,10.842799512120301,32.358442117349036,1.0010005001667084,0.41087981091615366,8.597871563581872,2.5988940647457937,1.1256086438795763,5.452861917157458,2.4365035536475763,7.594872115336808,6.363908658898022,0.1,3.266418425893488,8.840251277518723,2.2828897705405007,3.002763648532609,8.55106309870192,19.35277082112035,15.537320541439488,4.245653104680394,0.1,18.94208163118519,30.18278317993586,1.0010005001667084,1.2903552258687316,1.0010005001667084,4.574260957283101,2.3759982619264357,1.0010005001667084,1.399625695984939,1.0051529416264142,3.7599159596508227,1.0010005001667084,4.521190490583438,4.803618270601517,0.02873399146183042,8.416011435345231,1.0010005001667084,8.323268835970936,10.651695883797794,0.11245918641423258,1.7587255707702398,4.991428620610068,4.87033738131176,16.72523833744798,0.1,0.1,0.072745599291683,14.476879974657713,0.1,0.8933823393248669,1.0010005001667084,1.0001000050001667,1.1457566550204363,0.1,0.1,4.386477033091053,17.946470141344296,13.61657908090265,2.0511177496654156,15.050468559270888,1.0010005001667084,1.7216774299012472,6.676397751701328,8.506385455418673,17.297022213202737,8.649776321418724,4.935025129053448,4.119597674487103,0.1,5.606166284745854,4.8246953408749755,40.34764752576632,0.1,1.832575292464241,1.251156142464913,1.0001000050001667,2.4631991096937367,0.1,1.9096048087567936,5.382184850571219,18.13988395784338,0.1,9.132121373719684,1.0001000050001667,1.0010005001667084,0.1,25.656090710427296,1.6797385072479185,1.5925508161178803,3.3148960471442273,0.03425718115867424,0.1,37.58053820632618,5.048429131973261,4.777643161943007,41.88905918210863,24.007462722089016,6.679022214255491,1.0010005001667084,8.597763585652219,2.970367702504684,0.8852928995040436,0.8055100587854411
7,0.4691678498405216,0.1,4.393645465634686,8.36195340275648,0.1,15.440790245143027,11.623737664233362,28.5721283886822,0.1,15.550061696441487,1.0010005001667084,0.1,2.1804595374275193,5.4775144420044475,0.1,31.039737577000373,1.0010005001667084,1.0267857521459536,2.9476161846536617,0.1,1.0010005001667084,1.0010005001667084,0.1,82.84053575783581,9.712572184139383,7.90067009378106,1.0010005001667084,1.0010005001667084,1.0010005001667084,1.0010005001667084,1.588723217322831,4.5215435914908895,0.1,6.790074948473761,5.741439682493504,1.0010005001667084,7.403113441828188,0.1,18.47768046831894,2.8679809151386775,8.19135229460493,7.596099559481436,0.31311499217905236,0.1,0.1,0.1,17.623510329405875,0.1,11.334737649241466,32.5384318197815,1.0010005001667084,0.5200988957716652,9.062532640723283,2.7331674073344416,1.2022254722549026,5.7321717797760385,2.741265860209051,7.93354851180765,6.681717337241648,0.1,3.3686758487856476,9.275143592747385,2.432107667288911,3.4140342638123364,8.984767554406675,19.899587704496096,16.062369751648063,4.381934388234574,0.4827148233945069,19.504757560280677,30.480280675215475,1.0010005001667084,2.252334659288395,1.0010005001667084,4.962546889032802,2.9758978841704824,1.0010005001667084,1.8050824921706625,1.06993183875511,3.800039651961353,1.0010005001667084,4.6384606840755795,4.945773829705743,0.09442283802886209,8.862048651250207,1.0010005001667084,8.750997389440501,11.068189805458834,0.4453442258998841,1.7862521879802071,5.45104708624369,5.019390491266267,16.923073625624305,0.1,0.1,0.3128059509229577,14.947592697367554,0.1,0.9713250549288224,1.0010005001667084,1.0001000050001667,1.2452088029007569,0.1,0.1,4.533070325788934,18.513916480741553,14.241000151293344,2.1216404283975177,15.748161361142465,1.0010005001667084,1.7643118998597578,7.517599876344927,8.920301070446879,17.630879465653557,9.05824933828166,5.255851865614339,4.27949057626733,0.1,5.813240301484722,5.057451588258686,40.76333065832302,0.1,1.9708229851708947,1.3017477326976234,1.0001000050001667,3.04097876156258,0.1,2.0657304578557345,5.7447585195757425,18.74590194868552,0.16578535582439868,9.419192370270714,1.0001000050001667,1.0010005001667084,0.1,25.493653950452035,1.8560670264454382,1.7104097812734258,3.516598202878795,0.05136520815889509,0.1,37.91977934276828,5.2306454825501705,5.755602225815016,42.74474032518225,23.689906303879575,7.538236787307036,1.0010005001667084,8.80322911414688,3.3633805917024255,0.9313277790420944,0.8874355740094466
8,0.5677666214970042,0.1,4.564567600446322,9.761465921031139,0.1,16.04350648501287,12.157246327524481,28.339690146257393,0.1,16.150805312147934,1.0010005001667084,0.1,2.2531444308823207,6.5455119075860875,0.1,31.59937547919011,1.0010005001667084,1.1185633952578375,3.235282961258801,0.1,1.0010005001667084,1.0010005001667084,0.1,82.61874048854021,10.122941853445788,8.268154758560588,1.0010005001667084,1.0010005001667084,1.0010005001667084,1.0010005001667084,1.6806918064837697,4.757627798686901,0.1,7.722766569825431,6.051457434732959,1.0010005001667084,7.72194355740925,0.1,19.09480350310037,3.0209240824056596,8.789125833192214,8.16863176882656,1.9783102973923814,0.1,0.1,1.1804461708788843,18.18695285816086,0.1,11.848995034309967,32.71942269195089,1.0010005001667084,0.6293179806271767,9.552305737160808,2.874378058670876,1.284057379976157,6.025788624772174,3.046028166770526,8.287327427423593,7.015397135276676,0.1,3.4741345089882687,9.731430246203274,2.5910789831455716,3.825304879092064,9.440469222940635,20.461855021647366,16.605161832797958,4.522590166781456,1.3591631703747193,20.067433489376164,30.777778170495093,1.0010005001667084,3.214314092708058,1.0010005001667084,5.383792454306402,3.5757975064145295,1.0010005001667084,2.210539288356386,1.1388855289321356,3.8405915215774136,1.0010005001667084,4.758772620292415,5.092136259932079,0.16011168459589376,9.331725235934647,1.0010005001667084,9.200706695791972,11.500969132624597,0.7782292653855354,1.8142096368489717,5.910665551877312,5.173005262528339,17.12090891380063,0.1,0.1,0.5528663025542324,15.418305420077395,0.1,1.049267770532778,1.0010005001667084,1.0001000050001667,1.3532934380327728,0.1,0.1,4.684562673765548,19.099304807925776,14.89405555566993,2.1945878573500113,16.478197026219032,1.0010005001667084,1.8080021413565797,8.358802000988526,9.354357571079444,17.964736718104376,9.486011895047719,5.597535597266571,4.445589360771987,0.1,6.027962976188847,5.301436621476223,41.1832963817441,0.1,2.119499948978881,1.354385038021683,1.0001000050001667,3.618758413431424,0.1,2.234620642420228,6.131757151509855,19.37216581354085,0.3644179318530629,9.706263366821743,1.0001000050001667,1.0010005001667084,0.1,25.331217190476774,2.0323955456429577,1.836991065068321,3.7305733708132545,0.06847323515911594,0.1,38.262082823555275,5.419438690511744,6.7335612896870245,43.61790073928532,23.372349885670133,8.39745136035858,1.0010005001667084,9.013604766417224,3.756393480900167,0.9773626585801454,0.969361089233452
9,0.6663653931534868,0.1,4.742138969111045,11.160978439305797,0.1,16.66974916750874,12.715242079394905,28.107251903832584,0.1,16.774757381869374,1.0010005001667084,0.1,2.3282522510852925,7.613509373167727,0.1,32.16910349830789,1.0010005001667084,1.2185444398656697,3.5510240084535876,0.1,1.0010005001667084,1.0010005001667084,0.1,82.39694521924461,10.550650211442884,8.652732274610337,1.0010005001667084,1.0220174175716363,1.0010005001667084,1.0010005001667084,1.777984306883638,5.006038715060784,0.1,8.655458191177102,6.378215066169727,1.0010005001667084,8.054504739439606,0.1,19.732537395435646,3.182023375220822,9.4305225966859,8.741163978171683,3.6435056026057104,0.1,0.1,3.522880318037533,18.768409248926083,0.1,12.386584292270578,32.90142030273603,1.0010005001667084,0.7385370654826882,10.068548000166201,3.0228844387641174,1.3714593419641368,6.334445293237949,3.350790473332001,8.656882325369276,7.365740644450174,0.1,3.582894623385642,10.210163723046865,2.7604412367082793,4.236575494371792,9.91928378888092,21.040009328048427,17.166296365772492,4.667760857302318,2.235611517354932,20.630109418471648,31.075275665774708,1.0010005001667084,4.176293526127722,1.0010005001667084,5.840795430085247,4.175697128658577,1.0010005001667084,2.6159960845421097,1.2122830642372409,3.8815761377645566,1.0010005001667084,4.882205195657047,5.242830057042419,0.22580053116292542,9.8262940439505,1.0290581498723388,9.673526334739723,11.950670643933751,1.1111143048711867,1.8426046605196085,6.370284017510933,5.331321301402675,17.318744201976955,0.1,0.1,0.7929266541855071,15.889018142787236,0.1,1.1272104861367336,1.0010005001667084,1.0001000050001667,1.4707598638527493,0.1,0.1,4.8411178003549065,19.70320242750959,15.577058390469569,2.2700434056424057,17.242074868808377,1.0010005001667084,1.8527742988129337,9.200004125632123,9.809535000731495,18.298593970555192,9.933974911984127,5.961432240443116,4.618134895356415,0.1,6.250616826045032,5.557192147281837,41.60758881758049,0.1,2.2793929579281538,1.4091507787116615,1.0001000050001667,4.196538065300268,0.1,2.4173189665383386,6.544826146646969,20.019351927402766,0.5630505078817272,9.993334363372771,1.0001000050001667,1.0010005001667084,0.1,25.16878043050151,2.2087240648404776,1.9729401749728366,3.9575683294235717,0.08558126215933679,0.1,38.60747629260141,5.615046138798212,7.711520353559033,44.5088974790499,23.054793467460687,9.256665933410126,1.0010005001667084,9.22900788241642,4.149406370097909,1.0233975381181961,1.0512866044574574
