,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
Japan,0.5146801353274986,0.5063962398450201,0.13809591463863216,0.6090071823196174,-1,0.5251911280040413,0.1274077923095294,0.6224697434068313,False
Kazakhstan,0.02344447935073335,4.109579440561618,1.4245247567137023,4.77524855195918,-1,2.430531280521542,0.3428008215466475,2.958031468012507,False
Kenya,0.9750541755118667,0.006137125976202588,0.005109410595921504,0.007229269532580701,0.8745776753252523,0.006965486578582381,0.006075197311849618,0.00830028782741891,True
Kyrgyz Republic,0.948166137885738,0.06667591196827714,0.3106223995956388,0.07534389218846285,0.5326230975401827,0.05152681778131248,0.04834969960866307,0.06725724263594904,True
Cambodia,0.37338892495120657,0.09041610406828794,109.25619462471597,0.13954691569453667,0.6256276652962622,0.05274863414434311,370.689220300731,0.06069975474603463,True
"Korea, Rep.",0.03710147117223628,0.7245969069145136,0.2538626548394665,1.0393322757190848,-1,0.38287090860978135,0.14702047769237203,0.42931346472538007,False
Kuwait,0.6873541400018399,0.15862484999824905,0.2726503540658373,0.18366786918166333,-1,0.14389947213560822,0.11984520082712875,0.18162876675004175,True
Lao PDR,0.9092541442264915,0.08827764575778356,136.2805520327018,0.10190026171865266,0.43433352759823907,0.10941984918096832,463.1234900584359,0.13239549926938649,True
Lebanon,0.1146406043720487,0.3226880268525894,0.030884577279339753,0.4381736209059926,-0.2438063715009855,0.5686722124660211,0.054440362181988576,0.6984907429632653,False
Liberia,0.4488385561735533,0.027121139697361452,0.032956329071324265,0.030826466478299945,0.20040984583806698,0.03154525355485356,0.03943935294486064,0.03531236750193171,True
Libya,0.9744480818700952,0.002838429071837838,0.0008690033106541336,0.004030239849345897,0.5882809899792776,0.004816243922430718,0.0014864247853489366,0.005791848863430609,True
St. Lucia,0.14611196088082679,1.885971834214692,0.08821541851971448,2.4940399521244143,0.14403840357691977,2.869377916235657,0.1437247652790256,3.5745447526489835,False
Low income,0.6740910283561843,0.03231607333338735,0.020872331122439705,0.03712647729130443,0.08613470150054137,0.030247686208548497,0.019338572400148725,0.03638865868612283,True
Sri Lanka,0.910910915052981,1.238042896785358,0.09628432780490948,1.5112744976194548,0.7878934689747905,0.9187057951839055,0.10340606013819025,1.0634086688928217,False
