,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
France,0.5168876896499683,0.034489770085302573,0.0076848102778384175,0.0467300360932837,-1,0.01998157477032292,0.0043534140437439025,0.022910054612587855,True
"Micronesia, Fed. Sts.",0.018334816544904986,5.979944884602135,0.07800710616453974,8.178933939445152,-0.027922895434866923,5.924643472270067,0.07269115248912864,7.620194509532919,False
Gabon,0.03196863127570271,14.034654218533888,0.3415080477743489,15.99376780422238,0.08930708408627785,14.663070539419087,0.2647386621634592,15.317667017402206,False
United Kingdom,0.6467079350009809,0.11027766243824867,0.025749888813190604,0.13820772473621545,-1,0.1267920089277829,0.02799258764473936,0.13668332409908876,True
Georgia,0.6077833293970242,0.09458508433217659,0.022080989623398762,0.10477738836767289,0.2914214989318783,0.06167752493103747,0.01387199069512413,0.06802979093256138,True
Ghana,0.7323440144800023,0.2527818939417974,0.07476099486994693,0.32476457632029354,-1,0.2724379172793264,0.06069782235023809,0.29769421367327653,True
Guinea,0.7360128267239536,0.24905848261184552,0.07216524347589284,0.3023254741839932,-1,0.18687952107634603,0.04555641991422925,0.23766102069065237,True
"Gambia, The",0.4704386371181063,0.07339100613296437,0.016734866996144244,0.0896009096872068,0.4183552801279593,0.026122212492594166,0.005806815937007173,0.03510365912716214,True
Guinea-Bissau,0.37781602205683507,0.3136206367987853,0.09244804575512822,0.4047346387792718,0.29385696698058905,0.10861868850493366,0.02558634163315294,0.11039033544085816,True
Equatorial Guinea,0.045012562772830056,23.55933914261583,1.723017382229486,25.521564739917263,-1,12.132834806254246,0.26750178309128636,12.47631147177904,False
Greece,0.3503144879249369,0.0955337547721289,0.022551589461799373,0.14713914734607478,0.5587358319027204,0.014187641546973762,0.003096815105177497,0.016956596157142623,True
Grenada,0.46606676918097234,0.15330342906009586,0.03750586449480519,0.21986355865069657,-1,0.13085248531030294,0.028811787551941425,0.15053572760146924,True
Guatemala,0.5628192059384491,0.17589488226165104,0.04958107176660242,0.2808852715008915,-1,0.08230355117008736,0.01831442158092996,0.11154878981887298,True
Guyana,0.6480324431340216,0.10680020211187954,0.025510132792921816,0.14289954001802274,-1,0.09205018565806551,0.020278444192210837,0.10530202287087222,True
Honduras,0.6300666814365156,0.1748083379387737,0.04195487975514266,0.21610318383690635,-1,0.1930541073047946,0.042351828256965734,0.21178146172176607,True
Croatia,0.7717116715564949,0.018437005317412415,0.004092905792790396,0.021321645872480373,-1,0.013615802405168687,0.0029830599844043117,0.01701627921090479,True
Haiti,0.636133264493586,0.2862649658688966,0.11723742360949926,0.41809053638880617,-1,0.19673379628880241,0.04747318682435063,0.2199362556785885,True
Hungary,0.0,8.881784197001252e-16,1.9328732408886153e-16,8.881784197001252e-16,0.0,8.881784197001252e-16,1.932873240888615e-16,8.881784197001252e-16,True
Indonesia,0.445559668848611,0.6879367518401777,1898.2057742553554,0.9021368022418312,-1,0.5993801463491713,0.13845334536639448,0.6421122655442271,True
India,0.6462935642519558,0.38309332982727745,0.12094741989604599,0.45295670219456996,-1,0.3840890014834254,0.09060237476895157,0.3994421464983199,True
Ireland,0.876957458025438,0.0987701076960814,0.023979467234270364,0.11256998370702645,-1,0.10253873312461774,0.022643506629971374,0.12074818351716646,True
"Iran, Islamic Rep.",0.6296506111698463,0.21866240687815028,0.05252947411732602,0.2571684711996222,-1,0.22659686606799428,0.04936288865134497,0.25236909858342504,True
Iraq,0.18238537033978564,16.34212716822986,0.52096614009363,21.164111893226398,-1,12.78330834065877,0.1951116653800506,15.089650800882938,False
Iceland,0.15762218720063548,0.011454421783615401,0.002507799587750528,0.017271440059830286,-0.049332394596833806,0.010912174992216172,0.0023893168286521628,0.01359901352316811,True
Israel,0.34629606558299497,0.022343263814721338,0.004952797165973886,0.02715850848192071,-0.1038200985778357,0.013354243361921014,0.002949230681334612,0.018229782087846372,True
Italy,0.11151726375072968,0.024961499329497747,0.005542202122082644,0.036017372152824585,0.38858917595000475,0.007150828710101554,0.0015693821976569121,0.00921317822023614,True
