,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
Czechia,0.7050258956338666,5.496714695528079,0.28404928283567576,6.895302502082363,-0.3982152198027049,10.852558440871103,0.20187561896923442,13.046240510212337,False
Djibouti,0.0,1.3552527156068805e-20,1.3552527156068805e-16,1.3552527156068805e-20,0.0,1.3552527156068805e-20,1.3552527156068805e-16,1.3552527156068805e-20,True
Denmark,0.8468899817475621,5.5265868096291975,0.1563402553605792,6.461539381638155,-1,8.279910531954771,0.11002607506999022,9.582558143798414,False
Algeria,0.8778650315157475,1.9912344358473224,0.1495312524512808,2.2921268847388347,0.7450697530361221,2.2614532744487543,0.09583009790571402,2.7179199806948517,False
Ecuador,0.49155612355186973,6.394263073759103,0.403157673677335,7.050306096132164,-1,7.378215040095408,0.2694462550669224,8.282101452436612,False
"Egypt, Arab Rep.",0.7433135017163977,0.1600264591794863,0.06119823640096164,0.1924045093717159,0.5400456712382471,0.12780244000378693,0.042921690890596706,0.18306041608381235,True
Spain,0.9534604086761943,0.07567667869508014,0.025318329120420733,0.11832010100463504,-1,0.09587557634231433,0.022537710143198948,0.12197496873845669,True
Estonia,0.8296406306790768,0.15294669711521158,0.04439210996766072,0.1814730995432158,-1,0.12308801433267731,0.029757698797341792,0.13510527933048969,True
Ethiopia,0.37756584232400614,0.16271711090172847,1095.137759333099,0.22564782796482916,0.1108472841485093,0.3654150942703171,887.5775243454058,0.4316379544372811,True
Finland,0.9294298974138131,0.1327694797458771,0.03847081077947905,0.155421333462599,-1,0.14062383598624786,0.031071683693395157,0.1782120770382543,True
France,0.9090024862349019,3.1717442303052676,0.08714340270763818,3.815428201408392,-1,3.0824941828787047,0.05804865289735901,3.9186092979766993,False
Gabon,0.9010251853703384,0.11068208237356285,375.40565456499246,0.13563596785873963,0.9010251853703384,0.11068208237356285,375.40565456499246,0.13563596785873963,True
United Kingdom,0.8643009355532185,5.6032418760799585,0.20739828073833386,6.25418159770241,-1,4.812550889000862,0.08060251525013958,5.58034163551542,False
Georgia,0.08582619735325481,4.01781014830102,0.10752381153715594,5.091395262299891,-0.1528554621899112,5.958454149288864,0.1578598067995111,7.000150588093095,False
Ghana,0.7403232165080609,0.9555398459710548,0.7021040853190377,1.3293603985840867,0.604694200331755,1.6429198594563394,0.9768674917748834,1.9208929561074504,False
Guinea,0.052106874549176174,0.6132639408230905,820.6213741420994,0.6780895873337767,-0.20247533150916275,0.810369997532319,0.8819641070107597,0.9070762329264422,True
Greece,0.8113976352028818,6.7942961748656625,0.268158741300441,8.335034935097392,0.1489905118021868,12.32050213999539,0.1643048589072036,15.012421588232106,False
Guatemala,0.9525939333654654,0.20258648013291172,0.04963183933977273,0.2594697446788644,0.923759433580849,0.255889901358758,0.05894677260475321,0.313707848135162,False
Guyana,0.7378038548697423,1.184830567542093,0.39253805153944893,1.4094075180129817,0.6612669525197032,1.921710732326656,0.5126308729109497,2.0260283380676154,False
"Hong Kong SAR, China",0.8563034867746272,4.971963551387375,0.303437043998384,6.05123536672447,0.511065554598279,8.52231376398874,0.2013760874918674,9.447178607456753,False
Honduras,0.7749847812354903,0.13140925803987819,0.07162895322539252,0.16262042301359153,0.7697606797731884,0.07858552495455622,0.033437258775389424,0.0936264813279451,True
Croatia,0.9148671690368462,2.2401916865779206,0.08063337623915144,2.9282830506503954,0.7164732563377547,2.4903510821643864,0.053425049910116526,2.868646273888252,False
Hungary,0.714497702501417,7.122757247358775,0.37602724526830983,8.81721640349234,-1,14.079295759204873,0.22294992053063165,15.689686839390568,False
Indonesia,0.941144815822406,0.13777827848449872,0.10275683528099876,0.16756200850413946,-0.5741897034067098,0.12350537357498852,0.04373858631655106,0.13637640251766264,True
India,0.6757781164260828,1.3844817199707933,0.192721731295712,2.080486286349314,0.0947751783223637,2.4075199569563894,0.14016235071148095,3.6859905678935116,False
Ireland,0.9512310813708656,2.9751874288240825,0.12420542934985518,3.319363154338467,-1,4.56791537718996,0.08023758386838173,4.958956689765485,False
