,Afghanistan,Angola,Albania,United Arab Emirates,Argentina,Austria,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Belarus,Belize,Bolivia,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Cabo Verde,Costa Rica,Cuba,Cyprus,Czechia,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,Ecuador,"Egypt, Arab Rep.",Spain,Estonia,Ethiopia,Finland,Fiji,France,Gabon,United Kingdom,Georgia,Ghana,Guinea,"Gambia, The",Greece,Grenada,Guatemala,"Hong Kong SAR, China",Croatia,Hungary,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kenya,Kyrgyz Republic,Kiribati,"Korea, Rep.",Kuwait,Lao PDR,St. Lucia,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,"Macao SAR, China",Morocco,Mexico,Mali,Malta,Myanmar,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Papua New Guinea,Poland,Portugal,Paraguay,West Bank and Gaza,Qatar,Romania,Russian Federation,Rwanda,Senegal,Solomon Islands,El Salvador,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Seychelles,Syrian Arab Republic,Chad,Togo,Thailand,Tonga,Tunisia,Turkiye,Tanzania,Uganda,Ukraine,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Samoa,South Africa,Zimbabwe
0,5.779475944703966,4.010142211493955,76.27244408214601,7.629958147986464,32.00331271914444,93.01938735553276,1.0010005001667084,66.72324970122519,4.616152551210201,1.0010005001667084,0.001,91.86042360889664,55.01673582294309,97.8579242129832,91.76962909725549,36.641120348977715,18.625865032106205,73.03038215690364,47.688922415929866,1.4938917045709643,6.9257425233277266,6.2262262634059,85.66205508415091,91.52124734855536,45.186138383686774,23.04845020622088,8.285639327360169,8.519000613345566,5.4647506464850615,36.8136318827394,10.298856111494175,0.001,21.357124810787063,39.871875923954995,48.830698927763244,84.53451914608843,108.50985804445398,2.9277485813863446,62.89268089895059,89.89211311042233,13.046782318286702,0.001,27.174466142070393,28.880392886089304,55.93635629990528,75.94046157798422,2.637441587546496,87.90019421269011,54.77560772750361,76.63260175051715,7.654699767129607,68.70762059133992,78.03801055188539,25.76660842725266,0.001,4.517112771567536,62.73318929260418,39.175013356787915,7.137273145562465,31.980716905058898,53.79972710341504,69.02219216522731,0.001,18.232449158223663,75.76019865261183,22.205049195609696,33.029142350504486,71.01558791638082,71.27609085328403,53.881961068362834,37.46834479852431,60.90420096465153,86.47593744138135,10.316544916361028,103.45056647844444,6.163196574575385,54.250088869715334,59.100787933562025,0.001,3.353843339680246,36.301331013759956,6.753118995561601,71.84799505220772,40.754023110434815,86.72032358624033,6.467734377760706,0.001,10.010893096923823,2.3570194937691658,56.18336423759327,12.016597874912126,65.42269634893889,1.5844378591393806,0.001,15.778040702761153,8.02732073074607,39.584423652857,1.0010005001667084,0.001,13.970911132030277,84.17572203127638,82.57827907105411,11.82262583183986,68.67082050288172,0.001,12.168191674054128,43.16533688929651,24.970181779349403,45.742827554285526,4.83073235389206,69.07535239006825,23.53346560712484,11.216531316411837,53.47328910644015,31.183911183676464,68.2111142198116,93.3597790498908,0.001,4.954185848186643,7.207498771835509,9.126476017510228,33.382429381005686,82.39004214043504,55.38767597080088,69.47128159517541,18.107629464420427,44.293987831383944,32.22242731516617,1.2265822674350202,0.001,12.559227408511397,85.45858633638855,0.001,21.184242719073808,1.0906957383058422,2.37456368473417,95.64645737592618,49.41034377215284,83.38120857344133,107.12134434440796,0.001,23.200694889515432,74.20642555809535,57.983016389116486,46.38330846711113,0.001
1,5.994167083660587,4.149566076861324,76.47464486154183,9.404152663365599,33.357607205250105,93.16622718513166,1.0010005001667084,67.86601425224423,4.822061210911588,1.0010005001667084,0.001,91.90919016935383,55.937982842385324,97.62149461202603,91.9964454383661,37.46975310540146,19.971864238098995,73.65652861223448,48.34306090908653,1.608901105857275,7.320323161534661,6.420098856324077,86.10280991241157,91.65622400237078,46.18841862873713,23.975958572088324,8.543969299187014,8.788805377537765,6.178566227889062,37.17693482023585,11.888221453597948,0.001,22.004167287424913,40.98507540914301,49.79300437722265,84.79579511203116,108.34786232006608,3.0692825284389,63.46785323551981,90.49464537223153,14.261270722856395,0.001,27.79476661547996,29.960984594866492,57.253996411491904,76.55554915998653,2.76989223946381,88.56220847837511,55.46858294654249,77.14352136378358,8.735149766099859,69.3352737648521,78.36135504292653,26.13314303314771,0.001,4.743945419117903,63.511021498111326,40.704278429637526,7.402168159044776,33.224871700182575,54.6352575865319,69.63655357543377,0.4605356898928019,18.68465952512135,76.44545810212949,23.408125216901222,33.314911692765605,71.85283010281661,71.92875337324149,54.8014214743514,38.586138270104364,61.194000451698926,86.7702881676779,11.162618224925902,103.20322966895823,6.532108893335159,55.17835369645902,59.90416785438535,0.001,4.983678450799884,37.52248620644009,7.027442190374857,72.49965244373911,41.939498809620325,87.05037033124002,8.158554366494275,0.001,11.595301666259761,2.478718314551446,57.02384162980477,12.351206100255007,65.80987116811205,1.667041475701411,0.001,17.23581276954432,8.26523551150933,40.402671253154814,1.0010005001667084,0.001,14.458465308648995,84.8279802632808,83.13997319402499,12.204626539541218,69.40602004633904,0.001,12.417434892422047,43.74995866659789,26.32931148711768,46.51687699128907,4.992715257977199,69.63533408751812,25.27085534484689,11.654797308099107,54.114469016358576,32.77080136786043,68.57050105505735,93.38001785301624,0.001,5.140702962744121,7.452189407977573,10.356301731542745,34.15749393581778,82.54864633724334,56.38252454955896,70.31342335097492,18.574373980570854,44.895119660127186,32.85272307584598,1.2948821872721286,0.001,13.033745756336609,85.76026243758824,0.001,21.81059981793902,1.152418145922356,2.4868194875699343,95.67565306269854,50.16808564756696,83.67300373929804,106.83114920218767,0.001,24.365121944995593,74.65993629913477,58.574156370057054,47.05425237945788,0.001
2,6.216833389498684,4.293837404789561,76.67684564093764,11.178347178744733,34.71190169135577,93.31329881517735,1.0010005001667084,69.02835085385902,5.0371546572225325,1.0010005001667084,0.001,91.95795672981102,56.85922986182755,97.38506501106883,92.22326177947672,38.298385861825196,21.317863444091785,74.28267506756532,49.00617207653634,1.7327646713000393,7.7373842600710665,6.613971449242254,86.54356474067224,91.79139972140442,47.19069887378749,24.90346693795577,8.810353492505701,9.067155112447159,6.892381809293063,37.5438230878843,13.477586795701722,0.001,22.670812775717316,42.09827489433102,50.75530982668206,85.05707107797389,108.18610844112148,3.2176585446143413,64.04828569476186,91.10121631011532,15.47575912742609,0.001,28.429226435214897,31.041576303643684,58.571636523078524,77.17063674198883,2.908994479524785,89.22920865895941,56.16155816558137,77.65784734516564,9.815599765070111,69.96866063286329,78.68603928698217,26.504891659261926,0.001,4.9821687608122325,64.28885370361847,42.23354350248713,7.676894569860034,34.46902649530625,55.47078806964877,70.25091498564022,1.9630741276674848,19.14808584080107,77.13691579982368,24.61120123819275,33.60315352178127,72.69007228925238,72.58141589319895,55.720881880339974,39.70393174168441,61.48517888701856,87.06463889397446,12.008691533490776,102.95589285947202,6.923103308177044,56.106618523202705,60.707547775208674,0.001,6.613513561919522,38.743641399120236,7.312908860560312,73.1513098352705,43.124974508805835,87.38041707623972,9.849374355227845,0.001,13.1797102355957,2.606700750305494,57.86431902201627,12.695131660307146,66.19704598728522,1.7539515770080265,0.001,18.69358483632749,8.510201641633634,41.22091885345263,1.0364819886088452,0.001,14.963034057394884,85.48529269370434,83.70548793776115,12.598970067083101,70.14909074037743,0.001,12.671783403635981,44.33458044389928,27.688441194885954,47.29092642829261,5.160129732121216,70.19985545781263,27.008245082568937,12.110187763138843,54.755648926277004,34.35769155204439,68.93178140720016,93.40025665614168,0.001,5.334242146131652,7.70518715721268,11.586127445575261,34.93255849062987,82.7075558536095,57.377373128317046,71.16577368103096,19.053149361599786,45.504409694830656,33.48301883652579,1.3669852593099536,0.001,13.526192568636493,86.06300348116454,0.001,22.455476493855052,1.2176334209520094,2.6043821033378243,95.70485766133402,50.937448019944306,83.96479890515477,106.5409540599674,0.001,25.529549000475757,75.11621865989164,59.16529635099762,47.73490163082401,0.001
3,6.447771117047853,4.443124730939453,76.87904642033347,12.95254169412387,36.066196177461435,93.46060261158875,1.0010005001667084,70.21059471524646,5.261842587846787,1.0010005001667084,0.001,92.00672329026821,57.780476881269784,97.14863541011165,92.45007812058732,39.12701861824894,22.663862650084575,74.90882152289616,49.67837899448535,1.8661640514602778,8.178206599207664,6.807844042160431,86.9843195689329,91.92677479924009,48.19297911883784,25.830975303823212,9.085043022134153,9.354320445335565,7.606197390697064,37.91433206825661,15.066952137805497,0.001,23.357655174951883,43.21147437951903,51.71761527614146,85.3183470439166,108.02459604656607,3.373207390912818,64.6340263820685,91.71185299466488,16.690247531995784,0.001,29.078168810908174,32.12216801242087,59.88927663466515,77.78572432399113,3.055082346287876,89.90123230551792,56.85453338462025,78.17560240536667,10.896049764040363,70.60783357342862,79.01206883521593,26.88192847596394,0.001,5.23235479505764,65.06668590912561,43.76280857533674,7.961817263599128,35.71318129042992,56.30631855276563,70.86527639584668,3.465612565442168,19.6230062888612,77.83462780954073,25.814277259484278,33.89388922959696,73.52731447568817,73.23407841315641,56.64034228632854,40.82172521326446,61.777742832038,87.35898962027103,12.854764842055651,102.70855604998579,7.337501593795414,57.03488334994639,61.510927696032,0.001,8.243348673039161,39.96479659180037,7.609971673065994,73.80296722680187,44.310450207991344,87.71046382123941,11.540194343961414,0.001,14.764118804931638,2.7412912398127194,58.70479641422777,13.048634000950356,66.58422080645839,1.8453926787841703,0.001,20.151356903110656,8.762428109932754,42.03916645375044,1.0940780855751444,0.7135796156814189,15.485211149542117,86.14769848636331,84.2748492899709,13.006055223154982,70.9001168546512,0.001,12.931341780310627,44.919202221200656,29.04757090265423,48.06497586529615,5.333157906367225,70.76895330327876,28.745634820290988,12.583371789448766,55.396828836195425,35.94458173622836,69.2949652526942,93.42049545926712,0.001,5.535067767926105,7.966774041480977,12.815953159607776,35.70762304544197,82.86677127728632,58.37222170707513,72.02845633527949,19.544265716581275,46.12196865384482,34.11331459720559,1.4431032549048353,0.001,14.037245226675415,86.36681322645498,0.001,23.119420317424595,1.2865392245560718,2.7275024078303165,95.73407117455272,51.7186090976617,84.25659407101148,106.25075891774712,0.001,26.69397605595592,75.57528957905157,59.75643633193818,48.42539661089604,0.001
4,6.687287526164337,4.597602450587741,77.08124719972929,14.726736209503004,37.4204906635671,93.60813894086216,1.0010005001667084,71.41308678668815,5.496552975513495,1.0010005001667084,0.001,92.05548985072541,58.70172390071201,96.91220580915446,92.67689446169793,39.955651374672684,24.009861856077364,75.534967978227,50.35980642734897,2.0098333747477524,8.644143929166765,7.001716635078608,87.42507439719357,92.06234952989452,49.1952593638882,26.758483669690655,9.368296832157442,9.650580574484781,8.320012972101065,38.2884974931049,16.65631747990927,0.001,24.06530637738435,44.324673864707044,52.679920725600866,85.57962300985933,107.8633247758848,3.5362758180646723,65.22512384276949,92.32658267792094,17.904735936565476,0.001,29.741924329967507,33.20275972119806,61.20691674625178,78.40081190599344,3.208506653517116,90.57831725193914,57.547508603659125,78.69680940650507,11.976499763010615,71.25284544308386,79.33944926179208,27.264328708709172,0.3862783829676988,5.495104243899475,65.84451811463275,45.29207364818635,8.257314668332205,36.9573360855536,57.1418490358825,71.47963780605313,4.9681510032168505,20.109705952549497,78.53865070223068,27.017353280775804,34.187140393342816,74.36455666212396,73.88674093311387,57.55980269231711,41.9395186848445,62.07169887940592,87.65334034656759,13.700838150620525,102.46121924049957,7.776704642751728,57.96314817669008,62.314307616855324,0.001,9.873183784158797,41.18595178448051,7.919101682942304,74.45462461833326,45.495925907176854,88.0405105662391,13.231014332694983,0.001,16.348527374267576,2.8828309734415303,59.545273806439276,13.411979792467799,66.97139562563156,1.9416010017331462,0.001,21.609128969893824,9.02213009925824,42.857414054048256,1.1548747305704583,1.5665690606814509,16.025611077680857,86.81523710854569,84.8480834151299,13.42629370234865,71.6591835610178,0.001,13.196216737040029,45.50382399850204,30.4067006104225,48.83902530229969,5.511988017897201,71.34266472459349,30.483024558013035,13.075044639147244,56.03800874611385,37.53147192041232,69.66006262055681,93.44073426239255,0.001,5.743454150792939,8.23724165721303,14.045778873640293,36.48268760025407,83.02629319715768,59.36707028583321,72.90159656377266,20.048041147999577,46.747908758124154,34.743610357885395,1.5234597375016228,1.009363795720235,14.567606704839694,86.67169544606764,0.001,23.802995049337454,1.35934440352929,2.8564431368138603,95.7632936050759,52.511749822044976,84.54838923686819,105.96056377552684,1.7471556392303302,27.85840311143608,76.03716609882049,60.34757631287875,49.125879740125484,0.001
5,6.935701290536561,4.757451022353136,77.2834479791251,16.50093072488214,38.774785149672766,93.75590817007252,1.0010005001667084,72.63617385789797,5.741732883155183,1.0010005001667084,0.001,92.1042564111826,59.622970920154245,96.67577620819728,92.90371080280855,40.78428413109642,25.355861062070154,76.16111443355784,51.05058085090867,2.164563287503623,9.136627127442575,7.195589227996785,87.86582922545423,92.19812420781828,50.197539608938555,27.6859920355581,9.660381940028993,9.956223540648876,9.033828553505066,38.666355446807444,18.245682822013045,0.001,24.794396813359462,45.43787334989506,53.64222617506027,85.84089897580206,107.70229426910092,3.7072273395099327,65.82162706615631,92.94543279459032,19.11922434113517,1.308720648404245,30.42083112598469,34.28335142997525,62.524556857838405,79.01589948799572,3.3696358326223543,91.26050161705477,58.240483822698,79.22149136312416,13.056949761980867,71.90374958121619,79.66818616397101,27.652168653048538,1.047435600987368,5.771047995415873,66.62235032013989,46.82133872103596,8.563779257228523,38.20149088067728,57.97737951899936,72.09399921625959,6.470689440991533,20.608476985891734,79.24904156053415,28.22042930206733,34.48292877683515,75.20179884855973,74.53940345307133,58.47926309830568,43.05731215642455,62.3670536531407,87.94769107286415,14.546911459185399,102.21388243101336,8.242197201256579,58.89141300343377,63.11768753767865,0.001,11.503018895278437,42.407106977160645,8.240789080298034,75.10628200986464,46.681401606362364,88.37055731123881,14.921834321428552,0.001,17.932935943603514,3.031678758073738,60.38575119865078,13.785443130711116,67.35857044480474,2.0428250817679,0.001,23.06690103667699,9.289529170079112,43.67566165434607,1.219049774321235,2.419558505681483,16.584869778845825,87.48794833336208,85.42521665568356,13.860110501514427,72.42637694319639,0.001,13.466517174272099,46.08844577580342,31.765830318190776,49.61307473930323,5.696814615815034,71.92102712320245,32.22041429573508,13.585928730091352,56.67918865603228,39.11836210459629,70.02708359264564,93.46097306551799,0.001,5.9596859452039554,8.516891500378534,15.27560458767281,37.25775215506616,83.18612220324145,60.361918864591296,73.78532113486314,20.56480195778824,47.38234375161964,35.3739061185652,1.6082907192538807,2.029323580751008,15.118006537608334,86.97765392592846,0.03064883115407646,24.50678111906475,1.4362696232942311,2.9914794467006796,95.7925249556256,53.31705390928063,84.8401844027249,105.67036863330655,3.8921985034489435,29.022830166916243,76.5018653655574,60.93871629381932,49.83649549910454,0.9698256738078443
6,7.193342921676608,4.9228571790054465,77.48564875852092,18.275125240261275,40.12907963577844,93.90391066687413,1.0010005001667084,73.88020865803358,5.997849315447681,1.0010005001667084,0.001,92.15302297163979,60.54421793959648,96.4393466072401,93.13052714391915,41.612916887520164,26.701860268062944,76.78726088888868,51.750830475786564,2.331205305114676,9.65716859297671,7.3894618209149625,88.3065840537149,92.33409912789597,51.19981985398891,28.613500401425544,9.961573688282337,10.271546507103581,9.747644134909066,39.04794236984868,19.83504816411682,0.001,25.545576012946977,46.55107283508307,54.60453162451968,86.10217494174479,107.54150416677479,3.886443041745379,66.42358548954196,93.56843096327013,20.333712745704865,3.279496831961115,31.115235050989387,35.36394313875244,63.84219696942503,79.63098706999803,3.538856817406309,91.94782380678599,58.93345904173688,79.74967144320821,14.137399760951117,72.56059981447494,79.99828516220512,28.045525689850827,1.7085928190070367,6.0608486185440285,67.40018252564704,48.35060379388557,8.881618069830715,39.445645675800954,58.81291000211623,72.70836062646603,7.973227878766217,21.119618789064635,79.96585798341066,29.42350532335886,34.78127633219159,76.03904103499552,75.19206597302879,59.39872350429425,44.1751056280046,62.66381380877967,88.2420417991607,15.392984767750274,101.96654562152715,8.735552888422921,59.819677830177454,63.92106745850198,0.001,13.132854006398075,43.62826216984079,8.57554396759905,75.75793940139602,47.866877305547874,88.7006040562385,16.61265431016212,0.7878365603434254,19.517344512939452,3.1882119266892683,61.22622859086228,14.1693057438691,67.74574526397791,2.1493264120563036,0.001,24.52467310346016,9.564853449502527,44.49390925464389,1.2867909505116573,3.272547950681515,17.163645382880365,88.16587224211584,86.00627553325745,14.307944349570294,73.20178400653089,0.001,13.742354223081852,46.67306755310481,33.124960025959055,50.38712417630677,5.887838772796307,72.50407820375807,33.95780403345714,14.11677470732978,57.32036856595071,40.70525228878025,70.39603830393726,93.48121186864341,0.001,6.1840585182625665,8.806035302570237,16.505430301705324,38.032816709878254,83.34625888669098,61.356767443349376,74.67975835360963,21.09488285868017,48.02538892194795,36.00420187924501,1.6978453542067495,3.0492833657817817,15.689201823058374,87.28469246532795,1.989055277032346,25.231376117706912,1.517548036716733,3.132899501725932,95.82176522892445,54.13470789297024,85.13197956858163,105.38017349108628,6.0372413676675585,30.187257222396404,76.96940463041082,61.52985627475988,50.55739045836621,2.265394402885148
7,7.460555208661809,5.0940141456040795,77.68784953791673,20.04931975564041,41.483374121884104,94.05214679950197,1.0293924882531142,75.14554995742085,6.265390108333944,1.0262425476354204,0.001,92.20178953209698,61.465464959038705,96.2029170062829,93.35734348502976,42.4415496439439,28.047859474055734,77.41340734421952,52.46068527124173,2.5106764981043375,10.20736689068325,7.583334413833139,88.74733888197555,92.47027458544714,52.20210009903927,29.541008767292986,10.272156004090782,10.59685604856515,10.461459716313067,39.433295062333485,21.424413506220596,0.001,26.31951318459328,47.66427232027108,55.56683707397909,86.36345090768751,107.3809541100037,4.074322433845604,67.03104900235843,94.19560498768074,21.548201150274558,5.250273015517983,31.825489851634703,36.44453484752963,65.15983708101166,80.24607465200033,3.716575973243058,92.64032251630528,59.62643426077576,80.28137296920552,15.21784975992137,73.22345046122325,80.32975190023453,28.44447830074146,2.369750037026706,6.365201953975422,68.17801473115418,49.87986886673518,9.211253252675766,40.68980047092463,59.648440485233095,73.32272203667249,9.475766316540899,21.643438188118566,80.68915809080853,30.626581344650386,35.0822052014603,76.87628322143131,75.84472849298625,60.31818391028282,45.292899099584645,62.96198603352912,88.53639252545727,16.239058076315146,101.71920881204093,9.258439515958203,60.74794265692114,64.7244473793253,0.001,14.762689117517713,44.849417362520924,8.923897168542121,76.4095967929274,49.052353004733384,89.03065080123821,18.30347429889569,2.182638934435376,21.101753082275387,3.35282729491502,62.06670598307378,14.563857204993989,68.13292008315108,2.2613801185390425,0.001,25.98244517024333,9.84833782589664,45.312156854941705,1.358296424968093,4.125537395681547,17.762618986916866,88.84904922669108,86.59128674987633,14.770248151198508,73.9854926878565,0.001,14.02384129086172,47.25768933040619,34.48408973372732,51.16117361331031,6.085268303835057,73.0918559765779,35.695193771179184,14.66836254603007,57.96154847586914,42.292142472964215,70.7669369428066,93.50145067176885,0.001,6.416878357167703,9.104995378497748,17.73525601573784,38.80788126469035,83.50670383979792,62.351616022107464,75.58503808040481,21.63862719100543,48.67716112134113,36.63449763992482,1.7923866700783906,4.0692431508125555,16.281978264285062,87.5928148769685,3.9474617229106155,25.977395305413562,1.603425990769585,3.281005088883256,95.85101442769617,54.964901167337516,85.42377473443834,105.089978348866,8.182284231886172,31.351684277876565,77.43980124995927,62.12099625570045,51.2887133086159,3.5609631319624526
8,7.737693674211456,5.271121865220732,77.89005031731256,21.823514271019544,42.83766860798977,94.200616936772,1.1069666784586067,76.43256267102065,6.54486485822607,1.1022781137634599,1.080884958832046,92.25055609255418,62.38671197848094,95.96648740532572,93.58415982614038,43.270182400367645,29.393858680048524,78.03955379955036,53.18027698929307,2.7039645389891476,10.788911660586551,7.777207006751317,89.18809371023622,92.60665087622695,53.20438034408963,30.468517133160432,10.592421666919622,10.93246844925953,11.175275297717068,39.822450687536204,23.013778848324367,0.001,27.11689781130391,48.77747180545909,56.529142523438495,86.62472687363024,107.22064374042063,4.271284338051834,67.64406795029161,94.82698285790606,22.76268955484425,7.2210491990748515,32.551957349404525,37.525126556306816,66.47747719259829,80.86116223400263,3.9032200729192907,93.33803673221537,60.31940947981464,80.81661941905801,16.298299758891623,73.8923563360294,80.6625920451838,28.84910608376104,3.030907255046375,6.684838784939899,68.95584693666132,51.40913393958479,9.553122619980781,41.9339552660483,60.483970968349965,73.93708344687894,10.978304754315582,22.180249619157824,81.41900052837774,31.829657365941912,35.38573771826323,77.71352540786708,76.49739101294371,61.23764431627139,46.410692571164695,63.26157704641495,88.83074325175383,17.08513138488002,101.4718720025547,9.812624726278969,61.676207483664825,65.52782730014863,0.001,16.39252422863735,46.07057255520106,9.286401069786626,77.06125418445879,50.23782870391889,89.3606975462379,19.99429428762926,3.577441308527325,22.68616165161133,3.525942166962727,62.907183375285285,14.969395150445608,68.52009490232425,2.379275670665183,0.001,27.440217237026495,10.14022414928177,46.130404455239514,1.433775375361088,4.978526840681579,18.38249545688476,89.53751999195926,87.18027718919079,15.247489444878564,74.77759186547298,0.001,14.311094107947788,47.84231110770757,35.8432194414956,51.93522305031385,6.289317992325515,73.68439876012236,37.43258350890123,15.241502697500783,58.60272838578756,43.87903265714818,71.13978975130857,93.52168947489429,0.001,6.658463487867498,9.414104985278545,18.965081729770358,39.58294581950244,83.66745765599379,63.346464600865545,76.50129174982933,22.196387145077285,49.33777878788071,37.26479340060462,1.8921923407892964,5.089202935843328,16.89715125016941,87.90202498701146,5.905868168788885,26.745472133806572,1.694163773186262,3.436112261930944,95.8802725546653,55.80782603109779,85.71556990029505,104.79978320664571,10.327327096104785,32.516111333356726,77.91307268685546,62.712136236641015,52.03061489139999,4.856531861039757
9,8.025127047705492,5.454387232509972,78.09225109670838,23.597708786398677,44.191963094095435,94.34932144808249,1.1903867972624806,77.74161796366745,6.836805892655431,1.1839472480277382,2.413706584584549,92.29932265301137,63.307958997923166,95.73005780436853,93.81097616725098,44.09881515679139,30.739857886041314,78.6657002548812,53.90973918917305,2.9121331376747315,11.403588806647564,7.971079599669493,89.62884853849688,92.74322829642666,54.206660589139986,31.39602549902788,10.92267258452325,11.27871001043166,11.889090879121069,40.215446775484615,24.60314419042814,0.001,27.938440264888275,49.890671290647106,57.491447972897895,86.88600283957297,107.06057270019357,4.477767823413813,68.26269313945353,95.46259275164313,23.977177959413943,9.19182538263172,33.29500762493445,38.60571826508401,67.7951173041849,81.47624981600494,4.099237321481689,94.04100573474396,61.012384698853516,81.35543442723835,17.378749757861875,74.56737275420016,80.99681128765876,29.25948976924647,3.6920644730660443,7.020526591890332,69.73367914216846,52.938399012434395,9.907680235138239,43.17811006117198,61.31950145146683,74.5514448570854,12.480843192090266,22.730375317088946,82.15544447222463,33.032733387233435,35.69189640945363,78.55076759430287,77.15005353290117,62.15710472225996,47.52848604274474,63.56259359843409,89.12509397805039,17.931204693444897,101.22453519306849,10.399981968107731,62.60447231040851,66.33120722097195,0.001,18.02235933975699,47.2917277478812,9.663630496878818,77.71291157599018,51.4233044031044,89.69074429123759,21.685114276362828,4.972243682619274,24.270570220947263,3.7079953935059207,63.74766076749678,15.386225504418285,68.90726972149741,2.503317629181466,0.001,28.897989303809666,10.440761437660736,46.94865205553733,1.5134486031207204,5.831516285681611,19.024004256989507,90.23132555820447,87.77327391771313,15.740150875719616,75.57817136922343,0.001,14.604230775201046,48.42693288500895,37.202349149263874,52.70927248731739,6.5002098237247425,74.2817451834929,39.169973246623286,15.83703727999248,59.243908295705985,45.465922841332144,71.514607025461,93.54192827801972,0.001,6.909143909474598,9.733708693926745,20.194907443802876,40.35801037431454,83.82852092985281,64.34131317962363,77.42865238973447,22.768523989310435,50.00736196701985,37.895089161284425,1.9975555020084408,6.109162720874101,17.535566976979915,88.21232663512505,7.864274614667153,27.536258783849448,1.7900364013677534,3.598552015843063,95.90953961255698,56.663677732000586,86.00736506615178,104.50958806442543,12.472369960323398,33.680538388836894,78.3892365104749,63.30327621758158,52.783248230218334,6.152100590117062
