,r2,mae,mape,rmse,val r2,val mae,val mape,val rmse,use_log
Aruba,0.8662735873639857,0.11105812158003929,0.01166133635779895,0.14671962528211677,-1,0.09107652768334731,0.00898233274537007,0.14682881629431815,True
Afghanistan,0.6520925368602806,0.277738866024741,0.055415643722585846,0.33363354498058584,0.027296394244362365,0.33407298400166985,0.06034126024517256,0.40060686243714694,True
Angola,0.2764830600220771,0.47304094319018963,0.07128138861845265,0.5699260629991048,-1,0.6705998752889002,0.08244480144262366,0.753983422695344,True
Albania,0.682325474751922,0.3529468270562868,0.0546150223470371,0.4359225220886706,-0.32488151685867717,0.3100028879094777,0.03792483662394743,0.33208157189121307,True
Andorra,0.785428860801818,4637.60089959677,0.3373108594569154,5704.167443706167,-1,9917.595491533759,0.20848449907386266,11097.730278135601,False
United Arab Emirates,0.016338044602194124,0.1686937736626997,0.016285084249404034,0.20355990425860898,-1,0.21537236694253198,0.020201864599026183,0.2515158785289613,True
Argentina,0.7428841273465565,1031.90300592809,0.3078998238960531,1446.34202062773,0.278982360088752,2378.739950447757,0.3893439023650778,2755.557838919042,False
Armenia,0.7167231592382506,474.2527429199072,0.6009128208690062,570.3063511141693,0.4832769564275208,625.9562072959513,0.28983247957481545,729.2536254144545,False
American Samoa,0.5533216672351733,529.9924437428588,0.05302968137700853,723.2191438154185,0.5533216672351733,529.9924437428588,0.05302968137700853,723.2191438154185,False
Antigua and Barbuda,0.8734689783694889,0.21798880398303624,0.02561370022148704,0.25923333809249205,-1,0.2539495127291184,0.02672264857243809,0.313562169792537,True
Australia,0.7848251521587588,3730.3361252713166,0.4928312635691541,6008.122439722063,-0.34430938321226967,11937.883410803339,0.23649912101571785,15400.48682694632,False
Austria,0.9018479522908599,3393.10075288024,0.8591963030802626,4325.329657900104,-0.6462519341805937,7116.4921438346355,0.15132331084554113,8140.255940085027,False
Azerbaijan,0.6357401665332807,1003.2230022154648,1.3956444001506663,1230.2209764383972,0.4911873949458463,1531.1360477992152,0.6284450029255817,1684.3806427371694,False
