,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Unnamed: 67
29,Brazil,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.475116,90.6065444946289,88.803833,89.999927,91.8837280273438,91.728598,92.867095,93.354139,94.193812,94.76296,94.4314117431641,96.016528,96.652996,96.980098,96.765107,97.093513,97.594314,98.125382,98.526625,98.856938,98.6,99.328691,99.519494,99.575151,99.650247,99.710902,99.7,99.8,99.7,99.8,99.7027130126953,99.4621200561523,,
30,Barbados,BRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9842529296875,99.9934387207031,99.9986877441406,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9990615844727,100.0,99.9664993286133,99.9238967895508,99.8696060180664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
31,Brunei Darussalam,BRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
32,Bhutan,BTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.15,40.2442779541016,44.1191864013672,41.1,51.8713912963867,59.8081116441343,59.6732635498047,71.8,67.5532989501953,71.5153121948242,73.2829108748978,81.7811584472656,91.5,87.4204635620117,91.3926010131836,95.3597640991211,99.3227767944336,97.7,99.9576721191406,100.0,100.0,100.0,,
33,Botswana,BWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,9.39822673797607,11.6420764923096,13.8845663070679,16.1250171661377,18.3627471923828,20.5970783233643,22.8273296356201,25.0527400970459,26.5161628723145,24.8,27.0,33.0716171264648,35.2583618164063,37.457576751709,39.6760482788086,41.9153594970703,44.5,43.36,52.0336112976074,53.24,55.9656753540039,57.972297668457,60.0222434997559,62.13,64.2029647827148,67.4,68.2547378540039,70.095085144043,71.8291244506836,73.7259063720703,,
34,Central African Republic,CAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.33491563796997,3.83021020889282,4.32142543792725,4.80779838562012,6.0,5.70644998550415,6.13295412063599,6.55791854858398,6.98834991455078,7.43125534057617,7.80516932525804,8.37641525268555,7.48,9.39025115966797,9.8,10.4422779083252,10.9730157852173,11.5017824172974,12.0367059707642,12.7129907608032,13.404803276062,14.0705080032349,14.6439552307129,14.3,15.4057130813599,15.6802768707275,,
35,Canada,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
37,Switzerland,CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
38,Channel Islands,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
39,Chile,CHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.257427,94.781623840332,94.560057,95.2737274169922,95.5180740356445,95.760383605957,95.617315,96.2361679077148,97.241124,96.6955490112305,97.938687,97.1343612670898,97.2666854858398,98.782325,97.5337295532227,97.6824645996094,99.368108,98.0392684936523,98.2453155517578,99.593662,99.5258941650391,99.588193,100.0,99.6,100.0,99.714844,100.0,99.7,100.0,100.0,100.0,100.0,,
40,China,CHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.7450561523438,96.9853134155273,97.2170181274414,97.4471893310547,97.6828308105469,97.9309387207031,98.1983032226563,98.4865036010742,98.7919387817383,99.1107559204102,99.7,99.88720703125,99.9474334716797,99.9929504394531,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
41,Cote d'Ivoire,CIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,43.6312522888184,44.6482124328613,45.6617698669434,46.6712455749512,48.2,48.7320251464844,49.6663780212402,51.4,51.5164566040039,52.4461936950684,58.9,60.171052631579,55.3321762084961,60.3,57.3446235656738,58.3670883178711,55.8,55.8,61.4533729553223,61.9,62.6,64.3,65.6,67.1486587524414,68.566650390625,69.8783264160156,71.136848449707,,
42,Cameroon,CMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,32.6975250244141,33.849193572998,34.9995040893555,36.1477737426758,37.2933235168457,38.435474395752,40.7,40.7067756652832,41.0,46.2,44.0363922119141,45.0900268554688,47.1,47.2206954956055,49.0,48.2,50.5520820617676,51.6943626403809,52.8461875915527,53.7,55.1631278991699,56.3205604553223,56.8,58.6203880310059,59.7636642456055,60.903621673584,62.2,63.1768951416016,64.3118743896484,65.4467086791992,,
43,"Congo, Dem. Rep.",COD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,7.11134767532349,7.72608613967896,8.33928489685059,8.95795154571533,6.0,10.2394857406616,15.2,11.5991792678833,12.301025390625,13.0124197006226,13.7295217514038,15.4,15.1654949188232,13.5,16.5844593048096,17.2873020172119,17.9868259429932,18.68385887146,19.1,20.0737800598145,20.7681865692139,,
44,"Congo, Rep.",COG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4200820922852,30.327033996582,31.2254390716553,32.1223068237305,33.0246391296387,33.8,34.8735046386719,35.8284072875977,36.8005332946777,37.1,40.008430480957,40.8173370361328,41.6,42.5000877380371,43.4010238647461,44.3346099853516,45.2837257385254,46.2067337036133,47.037483215332,47.7288208007813,48.6791305541992,49.6572036743164,,
45,Colombia,COL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.9,91.8366546630859,92.1326599121094,92.4279937744141,92.7219619750977,91.2,93.3031005859375,93.5889129638672,93.8706436157227,94.1475296020508,95.2,98.47,94.8810424804688,95.0771865844727,95.2788009643555,96.8,95.7262268066406,95.9804077148438,96.806763,96.057229,96.788995,96.6936,97.032176,97.779418,97.790938,98.186898,98.4,98.5,98.5,99.4442596435547,99.7217559814453,99.9991073608398,,
46,Comoros,COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,32.7624130249023,35.0945281982422,37.421802520752,39.7925910949707,42.0287284851074,44.8,46.4823684692383,48.7138862609863,50.957878112793,53.2211265563965,55.5052108764648,57.8065223693848,60.1212196350098,69.6578521728516,69.3272171020508,69.3,69.4370956420898,71.7619171142578,74.0817642211914,76.3974609375,78.709831237793,81.0197219848633,83.3279495239258,85.6353454589844,87.9426040649414,,
47,Cabo Verde,CPV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5601921081543,60.2635307312012,58.6,63.6515731811523,65.3502883911133,67.0,68.7919311523438,70.5432205200195,72.3117294311523,74.0936279296875,81.1,82.2631378173828,83.2484588623047,84.266242980957,85.3273620605469,86.4211273193359,87.5304183959961,88.6136093139648,90.1969299316406,91.4,93.746955871582,95.5214157104492,,
48,Costa Rica,CRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.94,98.24978,98.509188,98.695902,98.954779,99.053051,99.147523,99.217998,99.263937,99.409804,98.995734,99.232348,99.503298,99.563517,99.359291,99.409804,99.5,99.6,99.7,99.71,99.9,100.0,,
50,Cuba,CUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,96.2102508544922,95.5,96.4769973754883,96.6150665283203,96.7656097412109,96.9354095458984,97.1260452270508,97.3339080810547,97.5551528930664,97.7859573364258,98.0224609375,98.2608337402344,98.4972381591797,98.7286148071289,98.9550094604492,99.1772613525391,99.3961868286133,99.6126251220703,99.8,99.9326400756836,100.0,,
51,Curacao,CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9613265991211,99.9201354980469,99.8680953979492,99.8099060058594,99.7571868896484,99.7169418334961,99.6959457397461,99.6957931518555,99.7128677368164,99.7433242797852,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
52,Cayman Islands,CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.846923828125,99.8788146972656,99.9102401733398,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
53,Cyprus,CYP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
54,Czechia,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9970855712891,99.9829254150391,99.9542770385742,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
