,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Unnamed: 67
121,Kenya,KEN,,,,,,,,,,,,3.92982006072998,4.47633981704712,4.65051984786987,5.06550979614258,5.60612010955811,5.74410009384155,5.13632011413574,,,5.38787984848022,5.92372989654541,5.67812013626099,5.43830013275146,4.58095979690552,5.19976997375488,6.01379013061523,,6.60055017471313,6.035719871521,,6.57067012786865,6.07590007781982,6.02915000915527,5.9240198135376,,,,,5.32323980331421,5.1867299079895,5.20621013641357,6.17199993133545,6.49426984786987,6.79692983627319,7.3356499671936,7.04983997344971,,,,4.81548976898193,4.70012998580933,4.93121004104614,4.83721017837524,4.7172999382019,4.74350023269653,4.89518022537231,4.96308994293213,5.10761976242065,4.97439002990723,5.07996988296509,4.79903984069824,,
122,Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.58819007873535,6.15642976760864,4.90260982513428,,4.91963005065918,4.0852198600769,3.50838994979858,3.85418009757996,4.44545984268188,4.47541999816895,4.62243986129761,4.87383985519409,5.54986000061035,6.46700000762939,5.91318988800049,6.23267984390259,5.81883001327515,6.79061985015869,7.38423013687134,6.78020000457764,5.53159999847412,5.98550987243652,6.58615016937256,6.02618980407715,5.55267000198364,5.36674976348877,6.21486473083496,,,
125,St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,,,,,,,,,,,3.96502995491028,,2.64112997055054,,2.19795989990234,,1.99845004081726,2.30386996269226,,,2.57641005516052,,,4.02056980133057,3.32266998291016,4.74038982391357,4.42154979705811,3.92051005363464,3.79099011421204,3.9713499546051,3.83144998550415,4.05927991867065,4.1938099861145,,,,,3.63049674034119,3.81731343269348,3.85677862167358,2.6434600353241,4.15000009536743,4.25,4.42000007629395,4.30000019073486,3.39879155158997,2.44862008094788,,
126,"Korea, Rep.",KOR,,,,,,,,,,,3.41404008865356,3.73918008804321,3.22075009346008,2.68021988868713,,2.08925008773804,2.75457000732422,2.42641997337341,,3.01883006095886,3.45873999595642,2.89862990379334,6.32966995239258,4.31538009643555,4.00532007217407,3.98644995689392,3.63594007492065,3.37423992156982,2.74737000465393,3.06262993812561,3.03873991966248,3.48924994468689,3.57788991928101,3.69697999954224,3.01831007003784,2.93543004989624,,,3.36813998222351,3.3692901134491,,,,,,,,,,2.86999988555908,2.83999991416931,,,,,4.45423793792725,4.33309984207153,4.32823991775513,4.45807981491089,4.68465995788574,,,,
127,Kuwait,KWT,,,,,,,,,,,,3.28733992576599,2.81574988365173,3.30368995666504,3.52160000801086,2.13554000854492,3.11508011817932,3.36866998672485,4.08185005187988,3.42856001853943,2.79101991653442,2.71914005279541,3.0335099697113,5.09027004241943,5.14888000488281,5.00761985778809,5.40083980560303,,,,,,14.1988296508789,,,,5.85961008071899,5.5826301574707,,,,6.5858302116394,6.551109790802,,5.53506994247437,4.73833990097046,3.75997996330261,2.57999992370605,2.76999998092651,3.57999992370605,3.5699999332428,3.42000007629395,3.75,3.88000011444092,4.40000009536743,4.77148008346558,5.84771013259888,6.3654899597168,6.38917016983032,6.49243021011353,6.55125999450684,,,
138,Sri Lanka,LKA,,,,,,,,,,,,,,3.31640005111694,,2.74454998970032,,,,2.56743001937866,2.7041699886322,2.44220995903015,2.55850005149841,2.39060997962952,2.16526007652283,2.5761399269104,2.805419921875,2.64433002471924,2.82635998725891,2.7551600933075,2.41092991828918,2.91558003425598,,,3.10853004455566,2.95760011672974,3.34360003471375,,3.05141997337341,,,,,,,2.25999999046326,2.32999992370605,2.25999999046326,1.98000001907349,2.05590009689331,1.71774005889893,1.80860996246338,1.49617004394531,1.62107002735138,1.93288004398346,2.22874999046326,3.44919991493225,2.79924988746643,2.13539004325867,1.92999994754791,,,,
141,Lesotho,LSO,,,,,,,,,,,,4.64155006408691,4.5265097618103,4.8665599822998,4.23424005508423,,,,,,,,,10.0969400405884,6.42841005325317,7.08858013153076,,,7.21663999557495,6.20228004455566,,,,8.57703018188477,7.02543020248413,8.64097023010254,,11.3640098571777,,12.4993495941162,10.0915498733521,9.36505031585693,10.1004495620728,13.2195701599121,11.1090097427368,12.0796604156494,11.2712802886963,,12.3295202255249,,,8.16510009765625,7.66605997085571,7.29226016998291,7.19859981536865,9.0,7.76074981689453,8.15688991546631,7.28535985946655,7.99171018600464,7.66936016082764,8.70263957977295,,
144,Luxembourg,LUX,,,,,,,,,,,2.30026006698608,2.85506010055542,2.74079990386963,2.81235003471375,,3.42302989959717,3.61462998390198,3.69379997253418,4.33933019638062,4.40278005599976,4.55202007293701,4.68798017501831,5.2756199836731,3.31966996192932,,,3.78981995582581,4.08302021026611,4.014319896698,3.87238001823425,,,,,,3.65909004211426,3.47681999206543,,,,,3.53973007202148,,,,,,,,,5.28915452957153,5.1235294342041,3.87815999984741,3.90583801269531,3.85569000244141,3.76792001724243,3.48559498786926,3.48645997047424,3.64749002456665,3.71982002258301,4.96999979019165,,,
148,Morocco,MAR,,,,,,,,,,,,,,4.67168998718262,4.27548980712891,5.21270990371704,6.0271201133728,6.08424997329712,6.20182991027832,6.31548023223877,5.10485982894897,5.68926000595093,6.12268018722534,6.17467021942139,5.19013023376465,5.10216999053955,5.25928020477295,5.16213989257813,4.57781982421875,4.7573299407959,4.51048994064331,4.30316019058228,,4.82496976852417,,4.73480987548828,,,5.11554002761841,5.14016008377075,,,,,,,,,5.34215021133423,5.26064014434814,,,6.04297590255737,,5.9335150718689,4.64597988128662,5.49193382263184,5.11831998825073,5.34884977340698,5.93135976791382,6.75430011749268,,,
151,Madagascar,MDG,,,,,,,,,,,,,3.21737003326416,2.71114993095398,2.67375993728638,2.51668000221252,3.25500988960266,5.05394983291626,,3.97032999992371,3.35711002349854,2.87990999221802,2.32178997993469,1.98900997638702,2.20451998710632,2.07146000862122,,,,,,,,1.7754499912262,,,,1.53846001625061,1.58879005908966,2.40500998497009,2.4386899471283,2.707200050354,2.23179006576538,2.61094999313354,2.81261992454529,3.3096399307251,2.83097004890442,2.90274000167847,2.55433988571167,2.82512998580933,2.75,2.38168001174927,2.34067010879517,1.77693998813629,2.3812301158905,2.21011996269226,2.68719005584717,2.70137000083923,2.84409999847412,2.99485993385315,3.09571003913879,,,
154,Mexico,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28201007843018,2.32498002052307,2.54800009727478,3.00501990318298,,3.64708995819092,3.69255995750427,,,3.36528992652893,3.53536009788513,3.99243998527527,4.24104022979736,4.45495986938477,5.07257986068726,4.72670984268188,4.84568977355957,4.69992017745972,4.69050979614258,4.82006978988647,5.18794012069702,5.15922021865845,5.10564994812012,5.10309982299805,4.69605016708374,5.25747013092041,5.22942018508911,4.90681982040405,4.51821994781494,4.2542200088501,,,,,
158,Mali,MLI,,,,,,,,,,,,,,,,,,,3.55959010124207,,3.47065997123718,3.44794011116028,3.27885007858276,,,,2.43536996841431,,,,,,,,,,,,2.64959001541138,2.23183989524841,2.97156000137329,2.65844988822937,2.8962299823761,3.80559992790222,3.85922002792358,3.52218008041382,,,3.403559923172,3.86904001235962,3.34388995170593,3.75423002243042,3.47949004173279,3.28465008735657,3.64819002151489,3.80152010917664,3.09477996826172,3.78976988792419,3.9055700302124,3.4841001033783,3.76343011856079,4.40148019790649,,
159,Malta,MLT,,,,,,,,,,,,6.15196990966797,5.54999017715454,5.269700050354,4.4931001663208,4.42221021652222,3.83189010620117,3.89760994911194,3.34882998466492,3.15364003181458,,2.86532998085022,2.85407996177673,3.31469011306763,3.07872009277344,3.24833989143372,3.10572004318237,3.16531991958618,3.33823990821838,3.58874011039734,3.83141994476318,3.92030000686646,4.31409978866577,,,,,,4.18472003936768,,,,4.14305019378662,,4.43492984771729,,,5.94750022888184,5.50121021270752,5.07039022445679,6.25004005432129,7.69612979888916,6.34545993804932,7.57923984527588,7.00420999526978,5.02398014068604,5.08445978164673,4.65162992477417,5.13647079467773,4.98805999755859,5.86999988555908,,,
167,Mauritius,MUS,,,,,,,,,,,,,,,,,,4.44089984893799,5.56596994400024,,,5.05397987365723,4.60377979278564,4.45373010635376,4.08681011199951,3.96308994293213,3.48357009887695,3.05735993385315,3.13144993782043,3.51567006111145,3.17034006118774,3.50989007949829,,,,,,,,3.9397599697113,3.76910996437073,3.11486005783081,3.06089997291565,4.41583013534546,4.31306982040405,4.07819986343384,3.69751000404358,3.18540000915527,3.06307005882263,3.04731011390686,3.55147004127502,3.33207011222839,3.41820001602173,3.61578989028931,4.91695022583008,4.88667011260986,5.01359987258911,5.02312994003296,4.83458995819092,4.71929979324341,4.60817003250122,4.87728023529053,,
168,Malawi,MWI,,,,,,,,,,,,4.40478992462158,3.38339996337891,3.33149003982544,3.08709001541138,2.70378994941711,2.42231011390686,,,,,,,,,,3.19866991043091,3.52507996559143,3.17143988609314,3.17635011672974,3.27053999900818,,,,,4.00885009765625,5.38125991821289,,,4.99490976333618,5.24797010421753,4.50897979736328,,3.21566009521484,,,,,,,3.53979992866516,4.1526198387146,3.67986369132996,5.41617012023926,4.83983993530273,5.60866022109985,4.74856996536255,4.03133010864258,3.32295989990234,3.71131992340088,2.90761995315552,,,
169,Malaysia,MYS,,,,,,,,,,,,4.55094003677368,,,,,,,,5.08760976791382,5.72619009017944,6.69696998596191,7.03278017044067,,5.66629981994629,6.1111102104187,7.24336004257202,6.32600021362305,,,,,5.11143016815186,4.65463018417358,4.70528984069824,4.3425498008728,4.91384983062744,4.62037992477417,,5.68678998947144,5.9716100692749,7.48446989059448,7.65792989730835,7.50288009643555,5.92389011383057,,4.48576021194458,4.37253999710083,3.95851993560791,5.97418022155762,4.96645021438599,5.76293992996216,5.73902988433838,5.48120021820068,5.21263980865479,4.89486980438232,4.75192022323608,4.6753101348877,4.47865009307861,4.15661001205444,3.91697001457214,,,
173,Niger,NER,,,,,,,,,,,,1.0522700548172,,,,,,,,,,,,,,,,,,,2.07436990737915,2.30833005905151,2.24298000335693,2.06511998176575,2.26538991928101,2.32975006103516,2.14418005943298,,,2.56853008270264,2.5650200843811,2.27981996536255,2.40134000778198,1.93705999851227,,,2.55852007865906,3.01462006568909,2.72311997413635,3.33588004112244,2.7219500541687,3.07762002944946,3.1868200302124,3.68952989578247,5.10368013381958,4.48669004440308,2.95843005180359,2.57818007469177,3.457279920578,3.52752995491028,3.8376100063324,,,
176,Netherlands,NLD,,,,,,,,,,,6.22114992141724,6.32819986343384,6.31849002838135,5.84294986724854,6.33588981628418,6.37166023254395,6.31229019165039,6.1825098991394,6.18442010879517,6.09033012390137,5.89279985427856,5.74937009811401,5.6950101852417,5.50079011917114,5.09010982513428,5.4728798866272,5.56155014038086,5.89792013168335,5.47145986557007,,5.22878980636597,5.16165018081665,,4.75660991668701,4.66324996948242,4.57887983322144,4.49419021606445,,4.54056978225708,4.50699996948242,4.58512020111084,4.69964981079102,4.80590009689331,5.0404200553894,5.06297016143799,5.10939979553223,5.04402017593384,4.88682985305786,5.02904987335205,5.43156003952026,5.48908996582031,5.46303987503052,5.4102201461792,5.52655982971191,5.458899974823,5.34815979003906,5.47959995269775,5.17509984970093,5.35764980316162,5.15986013412476,5.30000019073486,,,
177,Norway,NOR,,,,,,,,,,,,,5.90405988693237,5.89171981811523,5.67365980148315,5.55022001266479,6.16359996795654,5.97280979156494,6.44434976577759,,5.78014993667603,5.54364013671875,5.6788501739502,5.64629983901978,5.42936992645264,5.25567007064819,5.53983020782471,5.78807020187378,5.86597013473511,6.29986000061035,6.31037998199463,6.37321996688843,6.63613986968994,7.67664003372192,7.83043003082275,7.69568014144897,7.1380500793457,7.30343008041382,7.36077976226807,6.96647977828979,6.46726989746094,6.83062982559204,7.43729019165039,7.41635990142822,7.2982702255249,6.86506986618042,6.3827600479126,6.53439998626709,6.2852201461792,7.10337018966675,6.74633979797363,6.4545202255249,7.37470006942749,7.48535013198853,7.69504022598267,7.5693302154541,8.03055000305176,7.91198015213013,7.64411020278931,7.93838977813721,5.90000009536743,,,
180,New Zealand,NZL,,,,,,,,,,,,,,4.75323009490967,4.7467999458313,5.16753005981445,5.45474004745483,4.45267009735107,4.53252983093262,4.46765995025635,4.23264980316162,4.44054985046387,4.5327000617981,,4.04568004608154,3.54629993438721,3.43031001091003,3.91739010810852,4.4258599281311,4.81824016571045,,,,,5.92605018615723,5.74212980270386,6.38371992111206,6.15721988677979,,6.6362099647522,,6.56049013137817,6.40699005126953,6.43753004074097,6.51203012466431,6.27896022796631,5.95276021957397,5.91965007781982,5.51144981384277,6.28816986083984,7.00039005279541,6.93969011306763,7.15993022918701,6.70155000686646,6.34243011474609,6.32505989074707,6.411789894104,6.25973987579346,6.04850006103516,5.16372013092041,5.98000001907349,,,
182,Oman,OMN,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79282999038696,3.65626001358032,3.38988995552063,2.97824001312256,2.83892011642456,2.98794007301331,3.12258005142212,3.50821995735168,3.4444899559021,3.41325998306274,3.18452000617981,3.3568000793457,4.13832998275757,4.03593015670776,3.20023989677429,4.02031993865967,4.32506990432739,3.89699006080627,4.02835988998413,3.51721000671387,3.85933995246887,,,4.18773984909058,4.79630279541016,4.45972633361816,4.79798984527588,4.98458003997803,,,,5.84018993377686,5.20723009109497,5.41320991516113,,,,
184,Pakistan,PAK,,,,,,,,,,,,1.65421998500824,1.56881999969482,1.83042001724243,1.88065004348755,1.98008000850677,2.23794007301331,2.14983010292053,2.20418000221252,2.19807004928589,2.13094997406006,1.97245001792908,2.01366996765137,1.99576997756958,2.06984996795654,2.43543004989624,2.67812991142273,2.97745990753174,,2.36382007598877,2.51680994033813,2.56676006317139,2.54967999458313,2.38644003868103,2.58930993080139,2.79531002044678,2.81057000160217,3.02230000495911,,2.61149001121521,1.83782005310059,,,,1.76759004592896,2.04972004890442,2.39550995826721,2.63527011871338,2.74622988700867,2.59078001976013,2.28687000274658,2.22175002098084,2.13628005981445,2.49343991279602,2.46592998504639,2.6500198841095,3.00291991233826,2.89951992034912,2.59740662574768,2.50755000114441,2.36571836471558,2.37757301330566,,
185,Panama,PAN,,,,,,,,,,,4.04328012466431,3.35391998291016,3.9828200340271,3.48574995994568,3.81979990005493,4.15451002120972,4.31272983551025,4.28096008300781,3.60597991943359,3.64254999160767,3.53567004203796,3.43179988861084,3.41850996017456,3.55090999603271,3.46870994567871,3.52146005630493,3.34574007987976,3.87012004852295,,,,,,,3.47054004669189,3.94780993461609,4.09431982040405,3.84711003303528,,4.56723022460938,4.75968980789185,4.10587978363037,4.19163990020752,4.16870021820068,3.5786600112915,,,,3.50229001045227,,,3.15900993347168,,3.40000009536743,2.81682443618774,2.83628988265991,2.84608006477356,2.88224005699158,2.8829300403595,3.12736010551453,3.90606999397278,,,
186,Peru,PER,,,,,,,,,,,,,,3.39172005653381,,,,,,,,,,,,,,,,,,,,,,,3.11879992485046,,3.27817988395691,3.44133996963501,3.22802996635437,3.03712010383606,2.82056999206543,2.93779993057251,2.95787000656128,2.83903002738953,2.65281009674072,2.62940001487732,2.8677499294281,3.13994002342224,2.86730003356934,2.6635000705719,2.92276000976563,3.29729008674622,3.69599008560181,3.96933007240295,3.81316995620728,3.93130993843079,3.71429991722107,3.81996011734009,4.24667978286743,3.98178005218506,,
187,Philippines,PHL,,,,,,,,,,,,,,,,,,,,,1.51271998882294,,1.82588005065918,1.483029961586,,,1.51701998710632,,,,,,,,,2.66399002075195,2.94356989860535,3.07756996154785,3.69745993614197,,3.16440010070801,2.92463994026184,2.89222002029419,2.93517994880676,2.46983003616333,2.32806992530823,2.42579007148743,2.48517990112305,2.58282995223999,2.53777003288269,2.30999994277954,2.49990582466125,2.51728916168213,3.01999998092651,2.93371725082397,3.5185170173645,3.03422427177429,3.97115445137024,3.86405324935913,3.3557915687561,3.73481059074402,,,
190,Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89144992828369,4.1879301071167,4.1827597618103,,4.33025979995728,6.25738000869751,,4.94200992584229,4.59181976318359,4.9839301109314,5.31902980804443,5.38735008239746,5.32449007034302,5.35557985305786,5.42574977874756,5.20765018463135,4.86874008178711,5.04239988327026,4.98976993560791,5.0630202293396,4.82496976852417,4.82954978942871,4.97062015533447,4.93554019927979,4.80993986129761,4.63339996337891,4.5584602355957,4.61579990386963,4.6692099571228,5.19000005722046,,,
194,Portugal,PRT,,,,,,,,,,,,,,1.63391995429993,1.93535995483398,3.06245994567871,3.07873010635376,,2.90048003196716,2.69930005073547,3.06743001937866,3.18575000762939,3.32909989356995,3.23281002044678,3.14253997802734,3.26249003410339,3.04924988746643,3.15797996520996,3.38753008842468,3.47523999214172,3.56972002983093,4.07133007049561,4.33747005462646,4.84095001220703,4.67129993438721,4.61330986022949,5.065110206604,,,5.0468602180481,5.16384983062744,5.33713006973267,5.25871992111206,5.28152990341187,5.04638004302979,5.07394981384277,4.90767002105713,4.92147016525269,4.69609022140503,5.56314992904663,5.41248989105225,5.12333011627197,4.94940996170044,5.2709698677063,5.12400007247925,4.88554000854492,4.7709059715271,5.0156102180481,4.67515993118286,4.63002014160156,5.01000022888184,,,
205,Saudi Arabia,SAU,,,,,,,,,,,,,,,,,,,,,,3.89024996757507,4.14254999160767,5.97797012329102,6.10957002639771,,6.25535011291504,,,,,5.77945995330811,5.14462995529175,5.99928998947144,6.34382009506226,5.69247007369995,4.94374990463257,4.37707996368408,8.28131008148193,7.07226991653442,5.90982007980347,7.71887016296387,7.63688993453979,7.10509014129639,6.2774600982666,5.43092012405396,5.89117002487183,,5.13781023025513,,,,,,,,8.51045989990234,8.01642990112305,7.08581018447876,6.79474020004272,7.80930995941162,,,
208,Singapore,SGP,,,,,,,,,,,,3.10976004600525,2.86826992034912,2.48882007598877,2.38852000236511,2.43949007987976,2.69238996505737,2.4507999420166,2.29099988937378,2.24924993515015,2.55966997146606,2.58365988731384,3.26776003837585,3.94772005081177,,,,,3.65207004547119,,,,,,,,,,,,3.32130002975464,3.54249000549316,3.87853002548218,3.98194003105164,3.65276002883911,3.19596004486084,2.85911989212036,2.9467499256134,2.76460003852844,3.01012992858887,3.08044004440308,3.03077006340027,3.07085990905762,2.85435009002686,2.9243700504303,2.86309003829956,2.8748300075531,2.76826000213623,2.85597991943359,2.73621010780334,2.50665998458862,2.80646228790283,,
221,Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.35694980621338,4.44960021972656,3.71250009536743,4.29757976531982,4.12440013885498,4.1223201751709,,4.1072998046875,3.86468005180359,3.93569993972778,4.24539995193481,4.20956993103027,4.10157012939453,3.75995993614197,3.70770001411438,3.52321004867554,3.52165007591248,4.00641012191772,4.06091022491455,3.91519999504089,3.87419009208679,4.08405017852783,4.23041009902954,4.59206008911133,3.91286993026733,3.94278001785278,3.97256994247437,4.29046010971069,4.6100001335144,,,
223,Sweden,SWE,,,,,,,,,,,,,,,,,,,,6.37237977981567,6.53704977035522,6.78119993209839,,,,,,,,,5.2121901512146,5.4438099861145,5.25850009918213,5.50703001022339,,6.14813995361328,6.83862018585205,,7.06125020980835,6.84873008728027,6.740149974823,6.61764001846313,6.92434978485107,6.79142999649048,6.66310977935791,6.5064001083374,6.36429023742676,6.17158985137939,6.34455013275146,6.74971008300781,6.52268981933594,6.36691999435425,7.5369701385498,7.61120986938477,7.57372999191284,7.4439001083374,7.61861991882324,7.56883001327515,7.64084005355835,7.63851022720337,7.17000007629395,,,
224,Eswatini,SWZ,,,,,,,,,,,,,,,,,3.71434998512268,3.94429993629456,5.7965202331543,6.36428022384644,5.29720020294189,6.58382987976074,6.75364017486572,,,,,5.80219984054565,5.51155996322632,5.66129016876221,5.48457002639771,,,,5.14028978347778,5.6531400680542,4.93815994262695,,,5.09095001220703,5.50848007202148,4.83824014663696,4.44086980819702,5.81677007675171,5.40160989761353,6.48462009429932,6.55475997924805,,6.61812019348145,6.47135019302368,6.11837005615234,6.86432981491089,5.59408855438232,5.08461046218872,7.07059001922607,5.35575008392334,5.41466999053955,6.13809013366699,5.67916011810303,5.64554977416992,5.34233999252319,4.99529981613159,,
226,Seychelles,SYC,,,,,,,,,,,4.18847990036011,4.06639003753662,4.24694013595581,,4.28332996368408,4.34501981735229,4.7459602355957,,,,,,,,12.0289297103882,10.2330503463745,9.71360015869141,,8.29189014434814,8.22951984405518,,,,,9.02171039581299,7.70369005203247,7.77922010421753,,5.99207019805908,5.26100015640259,,,5.19332981109619,5.37492990493774,,,4.77012014389038,,,,3.548259973526,3.60644006729126,2.61392998695374,3.60812997817993,4.08368015289307,4.22289991378784,4.42102003097534,3.67728996276855,4.49883985519409,3.91458988189697,5.15073013305664,,,
232,Togo,TGO,,,,,,,,,,,2.11380004882813,,,,,,,,,6.67914009094238,,5.882080078125,,,5.39357995986938,,,4.71762990951538,,,,,5.67513990402222,,,,4.41243982315063,,3.98424005508423,4.18571996688843,3.92090010643005,3.76704001426697,3.48744988441467,3.32609009742737,3.10963010787964,3.15978002548218,3.43500995635986,3.51062989234924,3.2853000164032,3.86788010597229,4.09635019302368,4.3092999458313,4.71920013427734,4.42364978790283,4.78455018997192,5.10860013961792,3.68649005889893,3.7605299949646,4.04394006729126,4.06913995742798,3.99125003814697,,,
233,Thailand,THA,,,,,,,,,,,,3.06622004508972,3.02915000915527,2.55425000190735,2.14686989784241,2.38088011741638,3.01672005653381,3.21512007713318,,2.84528994560242,2.57453989982605,2.88314008712769,3.27388000488281,3.46387004852295,3.43722009658813,,3.40797996520996,3.11581993103027,2.75342011451721,2.5024299621582,,3.08859992027283,3.04540991783142,,3.4052300453186,3.14497995376587,3.49960994720459,4.57718992233276,4.62569999694824,4.83267021179199,5.25345993041992,4.81787014007568,3.86491990089417,3.72561001777649,4.03088998794556,3.93859004974365,4.05038022994995,3.60314989089966,3.50850009918213,3.86193990707397,3.5084400177002,4.80555009841919,3.59691834449768,3.82439851760864,3.91917753219604,3.86397624015808,3.76761746406555,3.46532154083252,3.19860005378723,3.02062010765076,3.14571094512939,,,
242,Trinidad and Tobago,TTO,,,,,,,,,,,,,,,,,,,,,3.76807999610901,,5.45739984512329,5.76660013198853,5.87390995025635,5.76774978637695,,,,4.19987010955811,3.65412998199463,,,,3.43180990219116,3.55854988098145,3.24876999855042,3.3252100944519,2.43892002105713,2.75611996650696,2.75565004348755,3.06528997421265,3.54300999641418,3.13660001754761,,,,,,,,4.29602003097534,4.54982995986938,5.11880016326904,5.33194017410278,3.38720989227295,3.95391011238098,3.57550001144409,3.30403995513916,3.69809007644653,4.10374021530151,,,
243,Tunisia,TUN,,,,,,,,,,,,,,,,,,,,,5.2351598739624,4.88935995101929,5.28604984283447,5.4576301574707,5.51744985580444,5.53972005844116,5.87948989868164,,,,5.79086017608643,6.02747011184692,5.75488996505737,5.98376989364624,6.17646980285645,6.42975997924805,6.2878098487854,6.67902994155884,,6.27098989486694,6.20196008682251,6.20184993743896,5.79006004333496,6.81675004959106,6.72078990936279,6.4515700340271,6.43879985809326,6.46451997756958,6.27157020568848,6.528480052948,5.96303987503052,7.55436992645264,5.95086002349854,6.96745014190674,6.88186979293823,6.22044992446899,7.32434988021851,,,,,,,
244,Turkiye,TUR,,,,,,,,,,,,,,,,,,,4.34774017333984,2.91519999504089,,2.20830011367798,1.75490999221802,2.64759993553162,2.02923011779785,1.73810994625092,1.50957000255585,,,,,,,3.36546993255615,3.42482995986938,2.2511100769043,,,0.0,2.88099002838135,2.51688003540039,2.63461995124817,2.72806000709534,2.85131001472473,2.98998999595642,,2.72806000709534,,,,3.7870135307312,4.221519947052,4.38721990585327,4.34481000900269,4.41258001327515,4.32219982147217,4.62773990631104,4.32368993759155,4.29406976699829,4.4477801322937,3.35999989509583,,,
247,Uganda,UGA,,,,,,,,,,,,3.16105008125305,,3.3502299785614,3.39091992378235,3.22102999687195,2.67658996582031,,,,,,2.5155200958252,1.68909001350403,2.42835998535156,3.431960105896,,,5.10365009307861,,,,,,,,,,,,2.461669921875,,,,4.95237016677856,2.90000009536743,2.50999999046326,2.33999991416931,1.96000003814697,1.64999997615814,1.72739994525909,2.29890990257263,1.79746997356415,1.87114000320435,1.91472005844116,2.32152009010315,2.13789010047913,2.25363993644714,2.13052010536194,1.52999997138977,2.58628010749817,2.66505002975464,,
250,Uruguay,URY,,,,,,,,,,,,,,,,,,,,1.98713004589081,2.15950989723206,,,,2.37338995933533,2.56679010391235,3.1028299331665,,,,,2.47907996177673,2.41153001785278,,2.27171993255615,2.521399974823,2.86986994743347,,2.24337005615234,,2.42254996299744,2.80096006393433,2.32220005989075,2.0682098865509,2.49954009056091,2.71475005149841,2.88025999069214,,,,,4.35526990890503,4.33051729202271,4.51938009262085,4.58498001098633,4.55424976348877,4.38281011581421,4.47097015380859,4.66279983520508,4.70325994491577,4.55207014083862,,,
263,South Africa,ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.16433000564575,5.29058980941772,4.85255002975464,5.12579011917114,5.73734998703003,,5.88602018356323,5.29777002334595,,5.04734992980957,,,5.29117012023926,4.90881013870239,4.63617992401123,4.54569005966187,4.35209989547729,4.50897979736328,4.52449989318848,4.52651977539063,4.4466700553894,4.37424993515015,4.76118993759155,5.13497018814087,5.28898000717163,5.52323007583618,5.35071992874146,5.48977994918823,5.48285007476807,5.4442400932312,5.59867000579834,5.64401006698608,5.9177098274231,6.19288015365601,6.60466003417969,,
264,Zambia,ZMB,,,,,,,,,,,4.38781023025513,6.09534978866577,5.94578981399536,5.48807001113892,4.87800979614258,6.2385401725769,6.026939868927,5.69251012802124,4.74074983596802,4.15494012832642,4.12670993804932,4.00072002410889,5.15487003326416,5.38802003860474,4.98856019973755,4.14584016799927,3.33898997306824,2.66226005554199,,,,2.74057006835938,2.09159994125366,1.94208002090454,1.79351997375488,1.83852994441986,,,2.11823010444641,1.77495002746582,1.78819000720978,,,,2.46342992782593,1.73553001880646,,1.24075996875763,1.0997200012207,2.94000005722046,3.70000004768372,3.79999995231628,4.19999980926514,4.30000019073486,5.19999980926514,4.62433004379272,3.74792003631592,3.72964000701904,4.73974990844727,4.46517992019653,3.70239996910095,,,
