,Albania,Argentina,Armenia,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Belarus,Brunei Darussalam,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Costa Rica,Cuba,Cyprus,Czechia,Denmark,Algeria,"Egypt, Arab Rep.",Spain,Estonia,Ethiopia,Finland,France,United Kingdom,Georgia,Ghana,Guinea,Greece,Guyana,"Hong Kong SAR, China",Honduras,Croatia,Hungary,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iceland,Israel,Italy,Jordan,Japan,Kenya,Kyrgyz Republic,Cambodia,"Korea, Rep.",Kuwait,Lao PDR,St. Lucia,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,"Macao SAR, China",Morocco,Madagascar,Mexico,North Macedonia,Mali,Malta,Myanmar,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Niger,Nicaragua,Netherlands,Norway,Nepal,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,West Bank and Gaza,Qatar,Romania,Russian Federation,Rwanda,Saudi Arabia,Senegal,El Salvador,Slovak Republic,Slovenia,Sweden,Eswatini,Syrian Arab Republic,Togo,Thailand,Tajikistan,Trinidad and Tobago,Tunisia,Turkiye,Tanzania,Uganda,Ukraine,Uruguay,United States,Uzbekistan,"Venezuela, RB",Vietnam,Zimbabwe
10,-1.0,13.2443504333496,-1.0,15.8165502548218,4.556564872576956,18.245014953410976,-1.0,12.530335315850262,-1.0,-1.0,2.13338994979858,5.2018553807784045,-1.0,21.726504183231015,-1.0,0.0,0.16747549691613117,83.0531038408639,5.36507109002072,8.42936038970947,0.128209993243217,0.290992920271423,-1.0,-1.0,1.8705577512176996,4.2470498085022,8.7495698928833,0.5449071996352206,-1.0,-1.0,13.595436611598085,-1.0,9.685327271888108,3.4808997204838974,-1.0,-1.0,12.690408329866369,17.371950072961887,10.094823652773513,18.516027919678486,-1.0,-1.0,-1.0,0.10912299896060329,-1.0,1.6440159605149418,-1.0,0.16390268520432727,2.8512499332428,-1.0,2.2516986255256484,-1.0,-1.0,19.417949252872667,13.975484652739048,5.2889427889169935,16.433112346673276,0.877020001411438,9.959117722030935,-1.0,-1.0,-1.0,-1.0,-1.0,1.01279997825623,0.43351998925209,-1.0,-1.0,-1.0,-1.0,-1.0,1.7038996137850377,3.9549488139196685,10.333512564418069,-1.0,6.85288000106812,0.039497808775486476,22.5716991424561,-1.0,0.8393843042937658,2.56517004966736,0.3047034083616519,-1.0,-1.0,4.47510004043579,12.583503086068491,12.031881833757678,-1.0,16.3010005950928,-1.0,0.6850168446153109,6.33846998214722,9.83366012573242,18.700582416830166,0.9934298355725506,-1.0,3.72301006317139,-1.0,12.523420556802247,-1.0,45.598331451416,-1.0,-1.0,-1.0,2.85251998901367,-1.0,-1.0,17.49449183249961,0.521070003509521,6.731202505337416,-1.0,0.7801019724382616,18.058791180223338,2.247332451487878,-1.0,-1.0,0.173769995570183,0.532589972019196,24.933199573655365,5.090459665638299,48.03700878434738,18.632797512436667,4.749624839517297,-1.0,0.45488879097029455
11,13.9081401824951,15.3060302734375,-1.0,17.0943508148193,12.1983699798584,18.402167219456576,0.171700000762939,17.1353206634521,0.128769993782043,0.0375399999320507,-1.0,14.2505598068237,1.5135600566864,40.9726295471191,-1.0,0.0,0.106409996747971,82.7223176551737,10.0436496734619,10.4429903030396,-1.0,1.12314999103546,0.486090004444122,0.664889991283417,1.57278001308441,4.72131013870239,9.66464042663574,3.58867001533508,1.30063998699188,8.90439033508301,18.8539905548096,-1.0,7.18289995193481,8.66627025604248,-1.0,0.174869999289513,13.1273899078369,18.5590591430664,14.5803098678589,19.221891002181525,0.691449999809265,0.561770021915436,12.9152297973633,1.56657004356384,7.48529005050659,2.0716524393768374,-1.0,9.95790004730225,-1.0,4.92460012435913,10.6741695404053,2.97096991539001,9.91860008239746,19.611629486084,16.8690490722656,2.95930004119873,17.3366298675537,0.907109975814819,10.75394742360026,1.41123998165131,6.77976989746094,3.86525011062622,0.17441999912262,-1.0,1.13636994361877,0.368649989366531,-1.0,1.58668005466461,-1.0,-1.0,1.47064995765686,1.10177004337311,5.3155198097229,18.4708003997803,0.141519993543625,7.3229398727417,1.7012699842453,21.0354099273682,0.242369994521141,0.9315529364431858,1.70682001113892,0.31525784699199,-1.0,0.0,4.09108018875122,19.6679306030273,15.7870998382568,-1.0,16.9129600524902,-1.0,2.32835006713867,10.3175897598267,9.67994976043701,17.6406898498535,13.3218202590942,7.22414016723633,4.4426097869873,-1.0,0.0,9.12341976165771,45.2652015686035,0.162650004029274,1.60915005207062,1.38652002811432,3.71206998825073,-1.0,-1.0,21.7318592071533,0.644879996776581,7.49104976654053,0.478969991207123,2.86100006103516,18.186168571631352,2.46901988983154,2.80818009376526,5.13036012649536,0.184670001268387,0.540719985961914,40.9696884155273,6.275894498367425,47.3160209655762,18.459093575672384,9.4707202911377,-1.0,1.67462003231049
12,14.9279098510742,16.4837608337402,-1.0,18.3830108642578,13.6695604324341,18.55931948550218,0.174620002508163,17.5455894470215,0.236210003495216,0.0469300001859665,2.44963002204895,15.5040998458862,1.43224000930786,24.406171784284524,-1.0,0.363090008497238,0.28526731807784245,82.39153146948348,10.5800800323486,12.6771602630615,-1.0,1.10344004631042,0.606149971485138,0.795279979705811,1.2635999917984,5.32317018508911,10.3757095336914,4.88126993179321,1.46033000946045,8.38842010498047,22.059009552002,-1.0,8.11211013793945,9.64645004272461,-1.0,0.188659995794296,13.6391201019287,19.6351699829102,15.4380102157593,19.92775408468456,0.736559987068176,0.1646521335932798,12.9778299331665,1.66315996646881,7.71873998641968,2.499288918238732,-1.0,10.2482099533081,2.73901009559631,-1.0,10.9081802368164,3.35412001609802,11.069899559021,20.7911796569824,19.515380859375,3.29012989997864,19.017520904541,0.834280014038086,11.548777125169588,1.50099003314972,6.97745990753174,5.09206008911133,0.180889993906021,-1.0,-1.0,0.336650013923645,0.5674158067829254,1.53575003147125,-1.0,-1.0,1.42104995250702,1.20669996738434,5.75441980361938,11.515051867662459,-1.0,8.61977005004883,1.74667000770569,19.7273197174072,-1.0,1.0237215685926058,1.57683002948761,0.32581228562232817,-1.0,0.0,5.04281997680664,21.5031509399414,17.0308609008789,-1.0,24.6846599578857,-1.0,2.08378005027771,12.0808401107788,10.0019502639771,17.5412292480469,12.8027896881104,7.58800983428955,4.53009986877441,-1.0,12.762563555530253,8.59029960632324,44.6722183227539,-1.0,1.71738004684448,1.49601995944977,6.618477215003288,-1.0,-1.0,22.4708404541016,0.677039980888367,8.59514045715332,0.742449998855591,3.04388999938965,18.313545963039367,2.59782004356384,2.70734000205994,4.90205001831055,0.217979997396469,0.623430013656616,27.337727507610953,7.4613293310965485,48.1896514892578,18.285389638908097,11.1063404083252,-1.0,1.62454998493195
13,-1.0,19.6180801391602,0.9604205611141783,19.5901298522949,15.1084003448486,18.716471751547783,0.164120003581047,19.5174407958984,0.430500000715256,0.0549499988555908,2.56055998802185,17.1391906738281,1.4324699640274,25.74600558481128,-1.0,0.417210012674332,0.3441632286586981,82.06074528379328,11.3712797164917,14.1505002975464,0.206389993429184,1.25742995738983,0.768050014972687,0.837000012397766,1.72887003421783,5.72088003158569,11.4180898666382,6.29044008255005,1.59914994239807,8.46092987060547,25.3585205078125,-1.0,9.43842029571533,14.1290302276611,-1.0,0.147029995918274,14.2722797393799,21.3966999053955,16.0658397674561,20.633617167187598,0.813610017299652,0.3438610340113133,14.046950340271,1.80806994438171,8.04026985168457,2.9269253971006277,-1.0,10.3257398605347,2.66157007217407,4.98321008682251,11.0017004013062,3.77148008346558,12.3825597763062,22.9433403015137,20.3518905639648,4.15026998519897,20.3153991699219,0.932030022144318,12.343606826738915,1.36415004730225,7.15065002441406,5.9136700630188,0.148729994893074,-1.0,1.08797001838684,0.451790004968643,2.397639439069291,1.95493996143341,-1.0,-1.0,1.70817995071411,1.36758005619049,5.875792295486871,12.105821519284653,-1.0,8.4353199005127,1.76020002365112,18.8553104400635,0.307669997215271,1.115890200742026,1.60938000679016,0.446009993553162,-1.0,0.0541400015354156,4.31765985488892,16.776136116915307,18.6978607177734,-1.0,25.0360507965088,-1.0,2.0949399471283,13.850549697876,11.1770801544189,17.1842803955078,13.3254899978638,7.72735023498535,4.83012008666992,-1.0,12.882135054894256,8.03133010864258,44.175479888916,0.196219995617867,1.96508002281189,-1.0,5.59450006484985,-1.0,-1.0,22.0570297241211,0.687579989433289,8.1207103729248,0.75423002243042,3.06134009361267,18.440923354447378,2.6105101108551,2.40309000015259,4.80242013931274,0.23870000243187,-1.0,28.539991474588746,8.646764163825672,48.6753616333008,18.111685702143813,12.4736003875732,-1.0,1.62787997722626
14,-1.0,22.7486896514893,2.1440084076060693,21.8173503875732,15.9935903549194,18.873624017593382,0.240559995174408,20.5078506469727,0.709710001945496,0.0860200002789497,3.35886001586914,18.0317306518555,2.2393000125885,27.085839385338033,-1.0,0.462390005588531,0.246360003948212,81.72995909810307,12.4297399520874,13.652250289917,0.338420003652573,1.26224994659424,0.922129988670349,0.937619984149933,2.04779005050659,6.24666023254395,12.749300662517385,7.0539698600769,1.42482995986938,9.1765604019165,27.6467895507813,-1.0,10.7099895477295,15.3978996276855,-1.0,0.237560003995895,15.7029800415039,22.2335205078125,16.7200794219971,21.339480249690638,0.941950023174286,0.5230699344293468,14.8328504562378,1.3145073365106965,8.70436000823975,3.50744009017944,-1.0,10.7932100296021,2.57543992996216,-1.0,11.5722904205322,3.8612699508667,12.948450088501,23.493679250277996,21.6620807647705,5.03790998458862,22.038990020752,1.01523995399475,13.13843652830824,-1.0,7.35910987854004,6.83993005752563,0.323590010404587,0.17895311553637328,1.08841001987457,0.531220018863678,4.227863071355657,1.7804399728775,-1.0,-1.0,1.79185998439789,1.9205439772775579,7.67356014251709,12.69659117090685,0.325780004262924,7.25662994384766,1.71220004558563,19.1103401184082,-1.0,1.2080588328914459,1.53766000270844,0.460029989480972,-1.0,0.0692000016570091,4.70056009292603,18.17368046053091,20.9294605255127,-1.0,25.2110691070557,-1.0,2.0975399017334,14.946439743042,12.1496000289917,17.2418003082275,14.5110597610474,8.25648975372314,5.34955978393555,0.43063671601124653,13.00170655425826,7.76079988479614,43.740909576416,0.186069995164871,2.46271991729736,0.1726769637228669,7.03909015655518,-1.0,-1.0,22.6772899627686,1.32210004329681,8.48346996307373,0.739080011844635,3.07628989219666,18.568300745855392,2.64435005187988,2.4986400604248,5.03051996231079,0.266930013895035,0.613659977912903,29.74225544156654,12.3029699325562,49.049690246582,17.93798176537953,13.4538097381592,-1.0,1.50626003742218
15,-1.0,26.975980758667,3.327596254097962,23.2816009521484,16.6740398406982,19.030776283638986,0.246690005064011,20.8052501678467,0.686320006847382,0.101199999451637,0.8230492765083897,19.0538501739502,2.23843002319336,28.425673185864788,-1.0,0.707899987697601,0.261530011892319,81.39917291241287,13.1972198486328,13.7978200912476,0.475859999656677,1.2156511432400565,1.0480500459671,1.04614996910095,2.31802010536194,7.11062002182007,13.69066927499704,8.63724040985107,-1.0,10.1672601699829,28.5252704620361,-1.0,12.1324701309204,16.8354301452637,1.8012518877652965,-1.0,16.9212608337402,23.5865592956543,18.5451202392578,22.045343332193674,0.990289986133575,2.38661003112793,16.6858100891113,1.6158534208982198,9.22089958190918,3.89417004585266,-1.0,11.2215404510498,2.57727003097534,0.4467233068191465,13.7710103988647,4.11052989959717,14.0357303619385,23.5717105865479,23.9639492034912,5.5738000869751,23.9378700256348,0.15993201346227526,13.933266229877567,-1.0,7.56309986114502,6.97803020477295,0.298009991645813,0.5625245245650881,1.11108994483948,0.485830008983612,6.058086703642022,1.96802997589111,-1.0,-1.0,2.23108005523682,1.42156994342804,9.0258903503418,13.287360822529045,0.418610006570816,8.57203960418701,1.73296999931335,20.6197395324707,-1.0,1.300227465040866,1.25420999526978,0.468450009822845,-1.0,0.0866800025105476,6.29225015640259,23.4945907592773,21.3606491088867,-1.0,24.4002990722656,-1.0,2.05955004692078,15.5994701385498,12.7404899597168,16.4131507873535,15.361180305481,8.7934103012085,6.79009008407593,1.5280347866482238,13.121278053622262,8.07229995727539,43.5434188842773,0.247529998421669,3.12393999099731,0.4211043403806429,7.41844987869263,-1.0,-1.0,22.8882999420166,2.23433995246887,9.24664974212646,0.79611998796463,3.62826991081238,18.695678137263403,2.69004011154175,2.66318988800049,7.00968980789185,0.233309999108315,0.579879999160767,30.944519408544334,15.0919599533081,51.0904312133789,17.764277828615242,15.0072803497314,-1.0,1.54095995426178
16,-1.0,27.0718193054199,4.511184100589851,24.0753002166748,18.544979095459,19.18792854968459,0.294719994068146,20.86613284163334,0.743160009384155,0.201790004968643,2.79822993278503,19.4302406311035,2.19489002227783,37.2600898742676,-1.0,0.756290018558502,0.409280002117157,48.0385704040527,13.8891897201538,12.1742401123047,0.565069973468781,1.30420005321503,-1.0,1.20071005821228,2.42399001121521,7.52815008163452,14.632037887476695,10.5658197402954,-1.0,11.3789596557617,30.0423393249512,-1.0,13.7467098236084,19.5014896392822,3.6467313325279562,-1.0,27.5932006835938,24.7860507965088,19.1802406311035,22.75120641469671,1.08533000946045,2.94236993789673,16.9944896697998,3.46519994735718,10.0488395690918,4.92229986190796,-1.0,11.7134895324707,2.60879993438721,4.96716022491455,16.6867198944092,4.49490022659302,15.0983695983887,25.53154424898066,25.1782093048096,6.86984014511108,25.8931999206543,0.767289996147156,14.728095931446894,-1.0,8.30366039276123,9.14095020294189,-1.0,0.9460959335938028,1.2011571325750303,0.629800021648407,7.888310335928388,1.77743005752563,1.4444335910661152,-1.0,2.78627991676331,1.22177004814148,9.85260963439941,18.8251304626465,0.491230010986328,8.74151992797852,1.77398002147675,22.1909294128418,-1.0,1.392396097190286,1.5869300365448,0.412090003490448,-1.0,0.128910005092621,7.03670978546143,25.4093399047852,22.1100597381592,0.1121371999887204,24.9519195556641,-1.0,2.17880988121033,17.4747505187988,12.812689781189,17.1272392272949,16.6182594299316,10.6779499053955,5.697000209234661,2.625432857285201,4.39640998840332,8.60529041290283,43.5888290405273,0.257999986410141,3.99111008644104,0.669531717038419,8.692482307758883,-1.0,-1.0,29.5156307220459,2.19264006614685,9.76210975646973,1.13092994689941,3.33753991127014,18.823055528671418,4.3619499206543,3.72235989570618,8.5128698348999,0.229120001196861,0.529670000076294,37.780029296875,12.203068662013045,54.7660217285156,17.59057389185096,16.3217105865479,1.68902003765106,1.5706399679184
17,-1.0,24.0776195526123,5.69477194708174,24.4374294281006,19.2827796936035,19.34508081573019,-1.0,22.255432429263855,0.989759981632233,0.18333999812603,3.00669002532959,19.7467098236084,3.52076005935669,31.105340786918298,1.95741999149323,0.862569987773895,0.440250009298325,80.73760054103244,15.7552700042725,11.7792501449585,0.637220025062561,1.50884997844696,0.16919834677578383,1.20255994796753,2.74341011047363,8.53538990020752,15.573406499956352,13.996919631958,-1.0,13.0545196533203,30.1630096435547,-1.0,15.6161699295044,20.3396301269531,5.492210777290616,0.244749993085861,29.3349895477295,24.9311294555664,19.3252296447754,23.457069497199747,-1.0,3.35571002960205,17.201530456543,2.2185455896732664,9.37390995025635,6.23649978637695,-1.0,12.231240272522,2.30294990539551,4.83135986328125,16.7157192230225,4.45180988311768,15.4574899673462,26.9055500030518,26.1759395599365,9.19871997833252,27.4229202270508,0.717999994754791,15.522925633016222,-1.0,8.56017971038818,10.2935495376587,-1.0,2.71600008010864,1.12559998035431,0.820169985294342,9.718533968214754,1.61185002326965,3.5104785037085477,-1.0,2.61853003501892,1.59968996047974,9.71020984649658,14.468900125773434,0.594470024108887,9.14933013916016,2.59313011169434,24.4744892120361,0.0928400009870529,1.484564729339706,1.65748000144958,0.420890003442764,-1.0,0.175410002470016,6.90900993347168,26.5308399200439,24.2063293457031,0.43928702488173066,25.0504894256592,0.023870000615716,2.15532994270325,19.2441997528076,14.3023099899292,17.7772102355957,17.4575290679932,12.6717796325684,6.186664349577365,3.7228309279221783,4.77791023254395,9.07514953613281,43.9067306518555,0.251390010118485,4.66667985916138,2.0032799243927,7.77114009857178,-1.0,1.524307196583159,31.3408107757568,2.71352005004883,11.7690496444702,1.30968999862671,4.29526996612549,18.950432920079432,4.41227006912231,4.06416988372803,9.18117046356201,0.182070001959801,0.632809996604919,33.34904734249993,17.6003303527832,52.9422607421875,17.416869955086675,14.057027175225631,2.01929998397827,1.46122002601624
18,5.83141994476318,21.3801898956299,6.878359793573633,24.7808399200439,19.7242298126221,19.502233081775792,0.035245641331148825,24.3967895507813,1.09575998783112,0.222760006785393,2.39063000679016,21.9737606048584,3.251620054245,32.44517458744505,-1.0,1.02121996879578,0.579289972782135,80.40681435534223,16.4109706878662,11.5180597305298,0.706300020217896,1.69184994697571,0.4734428459657636,1.23556005954742,3.21444988250732,8.81997013092041,20.5103607177734,16.3052501678467,1.71262001991272,14.5703001022339,31.9343395233154,-1.0,16.2147102355957,22.5070991516113,7.337690222053276,0.377550005912781,30.6304092407227,25.9742107391357,19.1264095306396,24.162932579702783,0.24759609379681358,4.63290977478027,16.0512790679932,2.5198916740607897,7.828595447371875,6.99030017852783,-1.0,12.397970199585,2.43168997764587,4.9843602180481,16.5275897979736,4.50183010101318,15.9579696655273,26.8230400085449,26.6822204589844,9.20442962646484,29.8214893341064,0.749419987201691,16.31775533458555,-1.0,9.20726013183594,11.9053802490234,-1.0,2.62649011611938,1.14989995956421,0.899869978427887,11.54875760050112,1.07454001903534,5.57652341635098,-1.0,3.7276599407196,1.87931001186371,10.8819599151611,15.05966977739563,0.697220027446747,8.5576000213623,2.526722290098223,25.3521003723145,0.0771899968385696,0.374850004911423,1.45148003101349,0.391979992389679,-1.0,0.175929993391037,6.621378788716271,27.4110107421875,23.8861694335938,0.7664368497747418,26.6035804748535,0.02381999976933,2.28148007392883,18.3878593444824,15.190710690776736,20.7043704986572,17.5496006011963,11.1022701263428,6.676328489920069,4.8202289985591555,13.479992551714272,9.51381015777588,44.2289886474609,0.246950000524521,5.9526801109314,2.08578991889954,7.96987009048462,-1.0,3.740738262691849,34.7995986938477,2.445060964960683,13.0406103134155,1.45624995231628,5.10986995697021,19.077810311487443,4.36996984481812,4.60925006866455,8.97346973419189,0.339810013771057,0.666530013084412,34.55131130947772,14.573938327471293,53.4084510803223,17.243166018322388,18.6123790740967,2.37703990936279,1.42340004444122
19,-1.0,22.2299098968506,8.061947640065526,25.0035190582275,20.4288501739502,19.659385347821395,0.448850005865097,25.6498107910156,0.973290026187897,0.229230001568794,3.36555004119873,18.2354507446289,2.76427006721497,33.78500838797181,2.17153000831604,1.11210000514984,0.822359979152679,80.07602816965202,17.2106494903564,11.0130300521851,0.966149985790253,1.97940003871918,1.61696994304657,1.25424003601074,3.72304010391235,9.01661968231201,20.7742805480957,17.03830909729,2.19652009010315,15.3184204101563,28.2695903778076,-1.0,16.2919406890869,20.8460102081299,9.183169666815935,0.463290005922318,31.2406997680664,24.3278694152832,19.164119720459,24.868795662205823,0.5925753036531116,4.85832977294922,16.1466407775879,3.04137992858887,9.89120960235596,5.492744270271999,1.5841299081495208,12.5820503234863,2.32768988609314,4.95850992202759,16.4230403900146,4.1434104674239975,15.235981126298256,30.7630100250244,27.2181701660156,10.2903900146484,30.30592918396,0.856509983539581,17.112585036154876,-1.0,10.3523902893066,10.4533596038818,-1.0,2.329509973526,2.71089005470276,1.02320003509521,13.378981232787481,1.41833996772766,7.642568328993406,-1.0,3.29546999931335,2.10095000267029,12.0415697097778,15.650439429017824,0.785989999771118,5.9142599105835,3.60623002052307,26.1325206756592,0.0721200034022331,1.668901993638546,1.22470998764038,0.422769993543625,3.82310009002686,0.210319995880127,8.4288501739502,27.698860168457,24.5737209320068,1.093586674667752,26.2907695770264,0.014130000025034,2.25227999687195,19.2151203155518,15.6611099243164,23.5444202423096,17.6942291259766,11.7573699951172,7.165992630262771,5.917627069196133,13.599564051078275,10.1463804244995,44.6196708679199,0.257349997758865,6.11667013168335,1.4148138470117466,10.24798612732558,0.010940198110123589,5.957169328800532,36.2061805725098,2.78607988357544,14.3776702880859,1.42858004570007,8.52270030975342,19.205187702895458,4.13616991043091,4.88601016998291,8.28244018554688,0.270000010728836,0.588530004024506,35.753575276455514,16.5546798706055,52.6435317993164,17.069462081558104,19.0389003753662,2.56762003898621,1.34964001178741
20,-1.0,21.7346897125244,9.245535486557415,25.1546897888184,21.3681697845459,19.816537613867,0.452030003070831,25.1182594299316,1.0602799654007,0.213220000267029,3.24599003791809,17.0595207214355,3.22311997413635,38.385871887207,-1.0,1.34460997581482,1.11819005012512,79.74524198396182,17.9197406768799,12.3678102493286,1.1303299665451,2.19116997718811,1.81053996086121,1.14168000221252,4.52203989028931,8.85468006134033,20.1413707733154,17.5121994018555,2.24622988700867,16.3171901702881,28.3766498565674,-1.0,16.7013206481934,22.0427398681641,11.028649111578595,0.514880001544952,31.7091102600098,25.1581993103027,18.8495807647705,25.57465874470886,0.9375545135094088,1.5983233369375478,15.5830402374268,2.90309000015259,10.1228199005127,7.28830003738403,3.269809242211103,12.852560043335,3.34629011154175,4.96351003646851,16.6808700561523,5.455932490052117,19.6851100921631,31.6724491119385,26.8938999176025,14.2244300842285,30.4738502502441,0.91158002614975,17.907414737724203,0.102530002593994,12.4360103607178,10.6396598815918,0.378270000219345,2.01049995422363,2.9706503916193547,0.936680018901825,15.20920486507385,1.43809998035431,9.708613241635838,-1.0,2.906018374729726,2.87335991859436,13.4319496154785,16.24120908064002,0.855849981307983,3.17577004432678,3.1485284104289066,26.1270599365234,0.0747999995946884,1.7610706257879662,1.02843999862671,0.473040014505386,3.99103999137878,0.214660003781319,10.7251396179199,29.0855407714844,25.3162097930908,1.4207364995607623,26.6744899749756,0.0156900007277727,2.19864988327026,20.2956199645996,17.0032005310059,24.0343894958496,17.5197296142578,11.4075698852539,8.85105991363525,7.01502513983311,9.1389102935791,10.6008501052856,45.2238693237305,0.269569993019104,6.51360988616943,2.64473009109497,10.766487400514478,1.452014860978995,8.173600394909222,36.371940612793,3.62578010559082,13.847020149231,1.59921002388,10.372260093689,19.33256509430347,4.42135000228882,4.97372007369995,6.67070007324219,0.016196022803894428,0.539889991283417,36.9558392434333,15.5369300842285,53.6192016601563,16.895758144793817,19.5567398071289,2.43329000473022,1.29214000701904
21,5.18940019607544,23.1026306152344,10.429123333049304,25.5852298736572,22.3021602630615,24.0310306549072,0.46246001124382,24.4859504699707,1.4570699930191,0.278349995613098,3.09602999687195,16.1018905639648,4.67864990234375,39.6862487792969,-1.0,1.43599998950958,0.885290026664734,79.4144557982716,18.5567798614502,14.272932852003386,1.78178000450134,2.86264991760254,1.61186003684998,1.18122005462646,4.62503004074097,10.1302795410156,20.8331699371338,16.5808296203613,2.86841988563538,17.0669803619385,28.2680702209473,-1.0,17.6411209106445,22.0707302093506,23.2420406341553,0.491149991750717,32.108081817627,25.34202003479,18.8853206634521,29.5771903991699,1.282533723365706,4.17891979217529,16.0868797302246,2.86760997772217,12.503894742326771,8.4153003692627,17.8578605651855,13.215160369873,3.82792997360229,5.24741983413696,17.9833507537842,6.768454512680236,20.3813095092773,31.3822498321533,26.77952003479,16.0962009429932,30.3207206726074,0.904709994792938,18.702244439293526,0.0902199968695641,14.8661804199219,11.3230400085449,0.448529988527298,2.31894993782043,2.83077001571655,1.01104998588562,24.4409198760986,2.58100008964539,23.5127201080322,-1.0,5.50764989852905,2.75741004943848,14.2288198471069,26.4838199615479,0.4538495141087586,3.42260003089905,4.61131000518799,26.1172695159912,0.0901399999856949,1.8532392579373862,0.890890002250671,0.468510001897812,0.28127298164983827,0.329759985208511,7.579586358851124,29.4093704223633,25.4736194610596,3.47744011878967,27.4880199432373,0.018130000680685,2.497418676319525,20.6945209503174,19.558349609375,25.2594604492188,17.4386405944824,11.5772304534912,9.19102954864502,8.112423210470087,9.80722999572754,11.1165504455566,46.0573081970215,0.266460001468658,7.34784984588623,2.84323000907898,11.284988673703378,2.8930895238478698,19.1350593566895,30.7839298248291,3.17765998840332,16.254919052124,2.02301001548767,7.66719007492065,24.66628074646,4.29847002029419,5.09879016876221,5.73289012908936,0.10400166548215295,0.585510015487671,42.991039276123,17.143180847168,55.7370300292969,16.722054208029533,19.4237308502197,2.03280997276306,1.80954003334045
22,2.3395783339041003,23.8299999237061,11.612711179541197,25.6408805847168,22.4646301269531,20.1308421459582,0.50203001499176,26.4157104492188,1.73175001144409,0.426149994134903,3.80131006240845,15.6368398666382,5.88691997528076,39.9698104858398,-1.0,1.59143996238708,1.26317000389099,79.0836696125814,18.8558692932129,13.0745296478271,-1.0,2.62655997276306,1.6703599691391,1.36979997158051,5.46743011474609,10.4747400283813,20.462869644165,16.3854999542236,3.02895998954773,17.3422603607178,27.9610805511475,-1.0,18.7287406921387,22.5032691955566,14.719608001103914,0.503380000591278,32.6228485107422,26.7746906280518,18.9608592987061,26.986384909714936,1.49945998191833,2.96849989891052,16.6332492828369,3.13587999343872,10.8312702178955,8.86435031890869,6.641167910334275,14.2588996887207,3.86066007614136,4.9403600692749,19.4001998901367,8.080976535308352,21.2306098937988,34.3145599365234,27.922509254416745,18.9606800079346,29.8448295593262,1.4307216655189907,19.497074140862853,0.089319996535778,19.0697994232178,12.24059009552,0.896650016307831,2.75277996063232,3.65831995010376,1.05543994903564,18.869652129646582,2.399090051651,23.5701007843018,2.0282032405307717,5.94441986083984,3.55644011497498,14.7933797836304,26.0887393951416,0.708410024642944,3.27214002609253,4.55272006988525,25.4706001281738,0.108130000531673,1.9454078900868064,0.898840010166168,0.471230000257492,4.33362007141113,0.413949996232986,9.7020902633667,29.9251899719238,26.4868392944336,3.46795988082886,27.8146591186523,0.013399999588728,2.662182479201726,21.3608207702637,19.8920192718506,25.7852993011475,16.9304294586182,11.7145595550537,9.02091979980469,9.209821281107065,11.6069002151489,11.8093395233154,47.0289306640625,0.39337912602214953,7.65123987197876,2.58049011230469,10.9109201431274,4.334164186716741,18.0233306884766,31.4152202606201,2.962297631890405,16.2876396179199,1.77160000801086,18.8523101806641,19.587319877119498,4.31040000915527,5.09594011306763,5.79923009872437,0.264569997787476,0.632049977779388,43.2472381591797,22.3819599151611,57.0089416503906,16.54835027126525,20.3810596466064,-1.0,2.09992003440857
